"primaryKey","teamId","gameId","gameDate","matchup","result","wins","losses","winPercentage","minutes","fieldGoalsMade","fieldGoalAttempts","fieldGoalPercentage","threePointFieldGoalsMade","threePointFieldGoalAttempts","threePointFieldGoalPercentage","freeThrowsMade","freeThrowAttempts","freeThrowPercentage","offensiveRebounds","defensiveRebounds","totalRebounds","assists","steals","blocks","turnovers","personalFouls","points","season","dt"
"1610612760_0021700324","1610612760","0021700324","DEC 01, 2017","OKC vs. MIN","W","9","12","0.429","240.0","41","79","0.519","8","26","0.308","21","13","0.955","13","29","42","28","7","7","18","24","111","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700337","1610612760","0021700337","DEC 03, 2017","OKC vs. SAS","W","10","12","0.455","240.0","37","87","0.425","6","22","0.273","10","15","0.476","15","32","47","21","8","2","20","19","90","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700351","1610612760","0021700351","DEC 05, 2017","OKC vs. UTA","W","11","12","0.478","240.0","39","81","0.481","4","18","0.222","18","12","0.692","12","34","46","18","11","6","18","18","100","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700365","1610612760","0021700365","DEC 07, 2017","OKC @ BKN","L","11","13","0.458","240.0","38","98","0.388","7","24","0.292","12","17","0.522","17","37","54","18","6","3","12","25","95","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700382","1610612760","0021700382","DEC 09, 2017","OKC @ MEM","W","12","13","0.48","265.0","36","92","0.391","12","34","0.353","18","17","0.581","17","30","47","18","7","5","10","21","102","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700394","1610612760","0021700394","DEC 11, 2017","OKC vs. CHA","L","12","14","0.462","240.0","35","85","0.412","9","26","0.346","24","11","0.96","11","28","39","16","4","2","14","19","103","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700404","1610612760","0021700404","DEC 13, 2017","OKC @ IND","W","13","14","0.481","240.0","36","88","0.409","13","29","0.448","15","17","0.625","17","35","52","26","10","6","13","12","100","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700421","1610612760","0021700421","DEC 15, 2017","OKC @ PHI","W","14","14","0.5","315.0","47","113","0.416","15","35","0.429","10","18","0.526","18","42","60","28","10","5","18","21","119","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700431","1610612760","0021700431","DEC 16, 2017","OKC @ NYK","L","14","15","0.483","240.0","36","85","0.424","12","27","0.444","12","16","0.6","16","26","42","18","9","7","14","22","96","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700447","1610612760","0021700447","DEC 18, 2017","OKC vs. DEN","W","15","15","0.5","240.0","39","81","0.481","7","24","0.292","10","6","0.667","6","34","40","13","9","5","10","13","95","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700460","1610612760","0021700460","DEC 20, 2017","OKC vs. UTA","W","16","15","0.516","240.0","40","77","0.519","8","23","0.348","19","8","0.864","8","34","42","23","15","5","13","26","107","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700477","1610612760","0021700477","DEC 22, 2017","OKC vs. ATL","W","17","15","0.531","240.0","44","82","0.537","13","25","0.52","19","15","0.613","15","25","40","24","11","5","19","18","120","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700488","1610612760","0021700488","DEC 23, 2017","OKC @ UTA","W","18","15","0.545","240.0","39","88","0.443","12","29","0.414","13","15","0.813","15","30","45","18","9","5","7","16","103","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700496","1610612760","0021700496","DEC 25, 2017","OKC vs. HOU","W","19","15","0.559","240.0","43","79","0.544","8","18","0.444","18","9","0.783","9","31","40","21","9","10","14","20","112","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700512","1610612760","0021700512","DEC 27, 2017","OKC vs. TOR","W","20","15","0.571","240.0","46","87","0.529","9","25","0.36","23","15","0.697","15","37","52","25","9","7","12","26","124","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700526","1610612760","0021700526","DEC 29, 2017","OKC vs. MIL","L","20","16","0.556","240.0","38","83","0.458","7","25","0.28","12","10","0.571","10","35","45","16","5","5","12","19","95","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700541","1610612760","0021700541","DEC 31, 2017","OKC vs. DAL","L","20","17","0.541","240.0","43","89","0.483","10","32","0.313","17","11","0.739","11","34","45","18","4","4","11","20","113","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700565","1610612760","0021700565","JAN 03, 2018","OKC @ LAL","W","21","17","0.553","240.0","56","93","0.602","14","30","0.467","7","7","0.778","7","37","44","36","12","5","9","17","133","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700567","1610612760","0021700567","JAN 04, 2018","OKC @ LAC","W","22","17","0.564","240.0","51","95","0.537","15","34","0.441","10","11","0.714","11","35","46","23","4","6","13","23","127","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700588","1610612760","0021700588","JAN 07, 2018","OKC @ PHX","L","22","18","0.55","240.0","40","86","0.465","8","27","0.296","12","8","0.571","8","34","42","23","7","7","11","17","100","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700600","1610612760","0021700600","JAN 09, 2018","OKC vs. POR","L","22","19","0.537","240.0","37","84","0.44","13","31","0.419","19","11","0.731","11","27","38","20","6","4","14","17","106","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700611","1610612760","0021700611","JAN 10, 2018","OKC @ MIN","L","22","20","0.524","240.0","32","80","0.4","6","25","0.24","18","10","0.75","10","31","41","13","9","2","18","22","88","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700629","1610612760","0021700629","JAN 13, 2018","OKC @ CHA","W","23","20","0.535","240.0","39","97","0.402","8","26","0.308","15","19","0.75","19","38","57","17","8","9","9","22","101","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700643","1610612760","0021700643","JAN 15, 2018","OKC vs. SAC","W","24","20","0.545","240.0","36","86","0.419","9","30","0.3","14","18","0.467","18","41","59","20","10","6","18","19","95","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700660","1610612760","0021700660","JAN 17, 2018","OKC vs. LAL","W","25","20","0.556","240.0","46","95","0.484","12","35","0.343","10","21","0.833","21","33","54","22","10","6","16","14","114","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700674","1610612760","0021700674","JAN 20, 2018","OKC @ CLE","W","26","20","0.565","240.0","58","100","0.58","14","30","0.467","18","16","0.643","16","36","52","37","9","2","13","23","148","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700697","1610612760","0021700697","JAN 23, 2018","OKC vs. BKN","W","27","20","0.574","240.0","40","94","0.426","7","25","0.28","22","16","0.688","16","34","50","12","7","4","4","18","109","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700711","1610612760","0021700711","JAN 25, 2018","OKC vs. WAS","W","28","20","0.583","240.0","45","87","0.517","9","27","0.333","22","13","0.759","13","27","40","18","16","6","14","15","121","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700724","1610612760","0021700724","JAN 27, 2018","OKC @ DET","W","29","20","0.592","240.0","45","93","0.484","14","33","0.424","17","13","0.739","13","30","43","23","9","2","9","20","121","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700736","1610612760","0021700736","JAN 28, 2018","OKC vs. PHI","W","30","20","0.6","240.0","45","92","0.489","10","33","0.303","22","17","0.733","17","24","41","21","7","3","10","25","122","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700744","1610612760","0021700744","JAN 30, 2018","OKC @ WAS","L","30","21","0.588","240.0","30","80","0.375","9","32","0.281","27","14","0.794","14","38","52","19","7","8","20","24","96","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700765","1610612760","0021700765","FEB 01, 2018","OKC @ DEN","L","30","22","0.577","240.0","51","98","0.52","9","28","0.321","13","9","0.765","9","31","40","34","5","6","7","18","124","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700772","1610612760","0021700772","FEB 02, 2018","OKC vs. NOP","L","30","23","0.566","240.0","37","97","0.381","9","36","0.25","17","15","0.85","15","37","52","24","6","5","16","18","100","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700788","1610612760","0021700788","FEB 04, 2018","OKC vs. LAL","L","30","24","0.556","240.0","40","89","0.449","7","25","0.28","17","13","0.68","13","33","46","17","13","6","17","18","104","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700803","1610612760","0021700803","FEB 06, 2018","OKC @ GSW","W","31","24","0.564","240.0","44","93","0.473","12","31","0.387","25","10","0.758","10","30","40","17","14","3","12","28","125","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700816","1610612760","0021700816","FEB 08, 2018","OKC @ LAL","L","31","25","0.554","240.0","32","90","0.356","8","34","0.235","9","17","0.474","17","33","50","16","6","4","13","11","81","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700839","1610612760","0021700839","FEB 11, 2018","OKC vs. MEM","W","32","25","0.561","240.0","34","77","0.442","16","37","0.432","26","9","0.65","9","29","38","21","6","3","9","23","110","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700850","1610612760","0021700850","FEB 13, 2018","OKC vs. CLE","L","32","26","0.552","240.0","40","90","0.444","11","35","0.314","21","18","0.7","18","33","51","23","6","3","9","20","112","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700861","1610612760","0021700861","FEB 14, 2018","OKC @ MEM","W","33","26","0.559","240.0","40","81","0.494","17","37","0.459","24","8","0.686","8","30","38","26","7","6","9","19","121","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700871","1610612760","0021700871","FEB 22, 2018","OKC @ SAC","W","34","26","0.567","240.0","38","86","0.442","14","35","0.4","20","10","0.833","10","39","49","26","6","7","11","16","110","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700887","1610612760","0021700887","FEB 24, 2018","OKC @ GSW","L","34","27","0.557","240.0","29","88","0.33","9","34","0.265","13","14","0.619","14","29","43","19","8","3","15","17","80","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700903","1610612760","0021700903","FEB 26, 2018","OKC vs. ORL","W","35","27","0.565","240.0","42","88","0.477","11","25","0.44","17","14","0.85","14","36","50","24","6","6","20","13","112","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700919","1610612760","0021700919","FEB 28, 2018","OKC @ DAL","W","36","27","0.571","265.0","42","93","0.452","10","36","0.278","17","19","0.895","19","37","56","19","7","2","22","24","111","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700933","1610612760","0021700933","MAR 02, 2018","OKC @ PHX","W","37","27","0.578","240.0","46","96","0.479","11","34","0.324","21","16","0.724","16","32","48","22","5","11","11","20","124","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700941","1610612760","0021700941","MAR 03, 2018","OKC @ POR","L","37","28","0.569","240.0","40","91","0.44","6","27","0.222","14","9","0.667","9","31","40","18","6","6","12","21","100","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700960","1610612760","0021700960","MAR 06, 2018","OKC vs. HOU","L","37","29","0.561","240.0","46","93","0.495","12","34","0.353","8","12","0.727","12","22","34","18","12","4","19","28","112","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700975","1610612760","0021700975","MAR 08, 2018","OKC vs. PHX","W","38","29","0.567","240.0","42","80","0.525","13","33","0.394","18","6","0.667","6","43","49","21","6","11","18","20","115","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021700990","1610612760","0021700990","MAR 10, 2018","OKC vs. SAS","W","39","29","0.574","240.0","39","85","0.459","10","28","0.357","16","11","0.667","11","38","49","24","8","4","15","13","104","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701003","1610612760","0021701003","MAR 12, 2018","OKC vs. SAC","W","40","29","0.58","240.0","38","84","0.452","16","36","0.444","14","5","0.778","5","38","43","21","5","6","10","15","106","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701007","1610612760","0021701007","MAR 13, 2018","OKC @ ATL","W","41","29","0.586","240.0","42","89","0.472","16","35","0.457","19","9","0.76","9","29","38","27","9","11","7","21","119","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701032","1610612760","0021701032","MAR 16, 2018","OKC vs. LAC","W","42","29","0.592","240.0","46","94","0.489","11","32","0.344","18","17","0.818","17","29","46","30","17","10","14","20","121","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701046","1610612760","0021701046","MAR 18, 2018","OKC @ TOR","W","43","29","0.597","240.0","49","88","0.557","10","21","0.476","24","14","0.706","14","25","39","27","11","2","17","24","132","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701059","1610612760","0021701059","MAR 20, 2018","OKC @ BOS","L","43","30","0.589","240.0","35","85","0.412","10","27","0.37","19","8","0.655","8","36","44","19","6","6","13","20","99","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701084","1610612760","0021701084","MAR 23, 2018","OKC vs. MIA","W","44","30","0.595","240.0","36","84","0.429","8","26","0.308","25","12","0.758","12","39","51","17","7","1","11","23","105","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701100","1610612760","0021701100","MAR 25, 2018","OKC vs. POR","L","44","31","0.587","240.0","37","84","0.44","8","27","0.296","23","13","0.821","13","26","39","16","9","5","10","19","105","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701126","1610612760","0021701126","MAR 29, 2018","OKC @ SAS","L","44","32","0.579","240.0","37","85","0.435","11","30","0.367","14","10","0.667","10","33","43","19","11","3","15","23","99","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701133","1610612760","0021701133","MAR 30, 2018","OKC vs. DEN","L","44","33","0.571","265.0","45","108","0.417","20","44","0.455","15","18","0.556","18","32","50","25","13","2","8","22","125","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701150","1610612760","0021701150","APR 01, 2018","OKC @ NOP","W","45","33","0.577","240.0","41","95","0.432","9","31","0.29","18","14","0.72","14","37","51","24","13","4","18","22","109","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701163","1610612760","0021701163","APR 03, 2018","OKC vs. GSW","L","45","34","0.57","240.0","35","93","0.376","9","38","0.237","28","22","0.757","22","36","58","13","8","3","16","20","107","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701194","1610612760","0021701194","APR 07, 2018","OKC @ HOU","W","46","34","0.575","240.0","36","91","0.396","10","33","0.303","26","15","0.788","15","27","42","21","11","5","12","20","108","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701206","1610612760","0021701206","APR 09, 2018","OKC @ MIA","W","47","34","0.58","240.0","35","81","0.432","14","35","0.4","31","7","0.816","7","36","43","21","9","4","9","15","115","2017-18","2018-04-13T22:39:11.529"
"1610612760_0021701227","1610612760","0021701227","APR 11, 2018","OKC vs. MEM","W","48","34","0.585","240.0","47","85","0.553","20","43","0.465","23","8","0.719","8","37","45","32","8","3","14","23","137","2017-18","2018-04-13T22:39:11.529"
"1610612761_0021700014","1610612761","0021700014","OCT 19, 2017","TOR vs. CHI","W","1","0","1.0","240.0","39","83","0.47","13","29","0.448","26","13","0.929","13","36","49","26","10","4","17","19","117","2017-18","2018-04-13T22:39:11.529"
"1610612761_0021700027","1610612761","0021700027","OCT 21, 2017","TOR vs. PHI","W","2","0","1.0","240.0","42","89","0.472","13","44","0.295","31","8","0.838","8","43","51","23","5","10","13","29","128","2017-18","2018-04-13T22:39:11.529"
