index,cluster,formatname,Year
5338,6,KarlAnthonyTowns,2018
5339,6,MylesTurner,2018
5340,6,EkpeUdoh,2018
5341,6,NoahVonleh,2018
5342,6,BrandanWright,2018
5343,6,TylerZeller,2018
5344,6,IvicaZubac,2018
5345,7,MahmoudAbdulRauf,1997
5346,7,JeromeAllen,1997
5347,7,BrentBarry,1997
5348,7,JonBarry,1997
5349,7,MookieBlaylock,1997
5350,7,TerrellBrandon,1997
5351,7,RandyBrown,1997
5352,7,RexChapman,1997
5353,7,DougChristie,1997
5354,7,TerryDehere,1997
5355,7,TonyDelk,1997
5356,7,JoeDumars,1997
5357,7,KevinEdwards,1997
5358,7,MarioElie,1997
5359,7,DerekFisher,1997
5360,7,AnferneeHardaway,1997
5361,7,HerseyHawkins,1997
5362,7,JeffHornacek,1997
5363,7,LindseyHunter,1997
5364,7,EddieJones,1997
5365,7,SteveKerr,1997
5366,7,KerryKittles,1997
5367,7,RandyLivingston,1997
5368,7,VernonMaxwell,1997
5369,7,NateMcMillan,1997
5370,7,ReggieMiller,1997
5371,7,LawrenceMoten,1997
5372,7,AnthonyPeeler,1997
5373,7,BobbyPhills,1997
5374,7,ShawnRespert,1997
5375,7,MitchRichmond,1997
5376,7,ChrisRobinson,1997
5377,7,JamesRobinson,1997
5378,7,RumealRobinson,1997
5379,7,JalenRose,1997
5380,7,DennisScott,1997
5381,7,MalikSealy,1997
5382,7,BrianShaw,1997
5383,7,TonySmith,1997
5384,7,LatrellSprewell,1997
5385,7,JohnStarks,1997
5386,7,BobSura,1997
5387,7,CharlieWard,1997
5388,7,GeraldWilkins,1997
5389,7,DavidWingate,1997
5390,7,CoryAlexander,1998
5391,7,DerekAnderson,1998
5392,7,BJArmstrong,1998
5393,7,DeeBrown,1998
5394,7,RandyBrown,1998
5395,7,RexChapman,1998
5396,7,ChrisChilds,1998
5397,7,DougChristie,1998
5398,7,MichaelCurry,1998
5399,7,HubertDavis,1998
5400,7,TonyDelk,1998
5401,7,ClydeDrexler,1998
5402,7,MarioElie,1998
5403,7,ReggieGeary,1998
5404,7,LuciousHarris,1998
5405,7,JeffHornacek,1998
5406,7,LindseyHunter,1998
5407,7,BobbyJackson,1998
5408,7,AnthonyJohnson,1998
5409,7,KevinJohnson,1998
5410,7,EddieJones,1998
5411,7,JasonKidd,1998
5412,7,MattMaloney,1998
5413,7,SteveNash,1998
5414,7,JohnnyNewman,1998
5415,7,KevinOllie,1998
5416,7,AnthonyPeeler,1998
5417,7,TerryPorter,1998
5418,7,KhalidReeves,1998
5419,7,ShawnRespert,1998
5420,7,MitchRichmond,1998
5421,7,ChrisRobinson,1998
5422,7,JamesRobinson,1998
5423,7,JohnStarks,1998
5424,7,ErickStrickland,1998
5425,7,GeraldWilkins,1998
5426,7,AlvinWilliams,1998
5427,7,DerekAnderson,1999
5428,7,BJArmstrong,1999
5429,7,JonBarry,1999
5430,7,MookieBlaylock,1999
5431,7,CoryCarr,1999
5432,7,RexChapman,1999
5433,7,ChrisChilds,1999
5434,7,DougChristie,1999
5435,7,BimboColes,1999
5436,7,DellCurry,1999
5437,7,AntonioDaniels,1999
5438,7,HubertDavis,1999
5439,7,TonyDelk,1999
5440,7,MichaelDickerson,1999
5441,7,BryceDrew,1999
5442,7,JoeDumars,1999
5443,7,HowardEisley,1999
5444,7,LindseyHunter,1999
5445,7,AllenIverson,1999
5446,7,BobbyJackson,1999
5447,7,AnthonyJohnson,1999
5448,7,EddieJones,1999
5449,7,RustyLaRue,1999
5450,7,SamMack,1999
5451,7,VernonMaxwell,1999
5452,7,AnthonyPeeler,1999
5453,7,TerryPorter,1999
5454,7,BrentPrice,1999
5455,7,EldridgeRecasner,1999
5456,7,JamesRobinson,1999
5457,7,JerryStackhouse,1999
5458,7,JohnStarks,1999
5459,7,DamonStoudamire,1999
5460,7,ErickStrickland,1999
5461,7,BobSura,1999
5462,7,ChrisWhitney,1999
5463,7,HaywoodeWorkman,1999
5464,7,AntonioDaniels,2000
5465,7,JasonKidd,2000
5466,7,JerryStackhouse,2000
5467,7,DerekAnderson,2001
5468,7,DanaBarros,2001
5469,7,BrentBarry,2001
5470,7,JonBarry,2001
5471,7,ChaunceyBillups,2001
5472,7,AnthonyCarter,2001
5473,7,ChrisChilds,2001
5474,7,DougChristie,2001
5475,7,MateenCleaves,2001
5476,7,DellCurry,2001
5477,7,AntonioDaniels,2001
5478,7,HowardEisley,2001
5479,7,AJGuyton,2001
5480,7,FredHoiberg,2001
5481,7,EddieHouse,2001
5482,7,AllenIverson,2001
5483,7,AnthonyJohnson,2001
5484,7,DamonJones,2001
5485,7,SteveKerr,2001
5486,7,VoshonLenard,2001
5487,7,TyronnLue,2001
5488,7,MattMaloney,2001
5489,7,GeorgeMcCloud,2001
5490,7,JeffMcInnis,2001
5491,7,AaronMcKie,2001
5492,7,MoochieNorris,2001
5493,7,KevinOllie,2001
5494,7,MiltPalacio,2001
5495,7,AnthonyPeeler,2001
5496,7,ElliotPerry,2001
5497,7,TerryPorter,2001
5498,7,LaronProfit,2001
5499,7,JerryStackhouse,2001
5500,7,JohnStarks,2001
5501,7,DamonStoudamire,2001
5502,7,BobSura,2001
5503,7,JasonTerry,2001
5504,7,ShammondWilliams,2001
5505,7,RayAllen,2002
5506,7,DerekAnderson,2002
5507,7,ChuckyAtkins,2002
5508,7,DanaBarros,2002
5509,7,JonBarry,2002
5510,7,MikeBibby,2002
5511,7,SamCassell,2002
5512,7,DougChristie,2002
5513,7,SpeedyClaxton,2002
5514,7,VonteegoCummings,2002
5515,7,AntonioDaniels,2002
5516,7,BryceDrew,2002
5517,7,DerekFisher,2002
5518,7,EddieHouse,2002
5519,7,LarryHughes,2002
5520,7,LindseyHunter,2002
5521,7,DamonJones,2002
5522,7,SteveKerr,2002
5523,7,KerryKittles,2002
5524,7,TrajanLangdon,2002
5525,7,RustyLaRue,2002
5526,7,ReggieMiller,2002
5527,7,MoochieNorris,2002
5528,7,KevinOllie,2002
5529,7,MiltPalacio,2002
5530,7,TonyParker,2002
5531,7,TerryPorter,2002
5532,7,WillSolomon,2002
5533,7,LatrellSprewell,2002
5534,7,JerryStackhouse,2002
5535,7,JohnStarks,2002
5536,7,DamonStoudamire,2002
5537,7,ErickStrickland,2002
5538,7,BobSura,2002
5539,7,EarlWatson,2002
5540,7,DavidWesley,2002
5541,7,ShammondWilliams,2002
5542,7,DerekAnderson,2003
5543,7,KennyAnderson,2003
5544,7,GilbertArenas,2003
5545,7,DarrellArmstrong,2003
5546,7,ChuckyAtkins,2003
5547,7,BrentBarry,2003
5548,7,JonBarry,2003
5549,7,TravisBest,2003
5550,7,MikeBibby,2003
5551,7,ChaunceyBillups,2003
5552,7,JRBremer,2003
5553,7,SamCassell,2003
5554,7,DougChristie,2003
5555,7,SpeedyClaxton,2003
5556,7,BimboColes,2003
5557,7,AntonioDaniels,2003
5558,7,RickyDavis,2003
5559,7,KeyonDooling,2003
5560,7,DerekFisher,2003
5561,7,SteveFrancis,2003
5562,7,ManuGinobili,2003
5563,7,JuniorHarrington,2003
5564,7,EddieHouse,2003
5565,7,AllanHouston,2003
5566,7,LindseyHunter,2003
5567,7,JermaineJackson,2003
5568,7,CaseyJacobsen,2003
5569,7,MikeJames,2003
5570,7,AnthonyJohnson,2003
5571,7,SteveKerr,2003
5572,7,TyronnLue,2003
5573,7,JeffMcInnis,2003
5574,7,AndreMiller,2003
5575,7,ReggieMiller,2003
5576,7,MoochieNorris,2003
5577,7,KevinOllie,2003
5578,7,SmushParker,2003
5579,7,TonyParker,2003
5580,7,AnthonyPeeler,2003
5581,7,JalenRose,2003
5582,7,KennySatterfield,2003
5583,7,LatrellSprewell,2003
5584,7,JerryStackhouse,2003
5585,7,DamonStoudamire,2003
5586,7,ErickStrickland,2003
5587,7,BobSura,2003
5588,7,EarlWatson,2003
5589,7,DavidWesley,2003
5590,7,MikeWilks,2003
5591,7,AlvinWilliams,2003
5592,7,GilbertArenas,2004
5593,7,MarcusBanks,2004
5594,7,MikeBibby,2004
5595,7,JamalCrawford,2004
5596,7,KeyonDooling,2004
5597,7,DerekFisher,2004
5598,7,ManuGinobili,2004
5599,7,WillieGreen,2004
5600,7,RichardHamilton,2004
5601,7,EddieHouse,2004
5602,7,StephenJackson,2004
5603,7,LeBronJames,2004
5604,7,AndreMiller,2004
5605,7,MikeMiller,2004
5606,7,TonyParker,2004
5607,7,LukeRidnour,2004
5608,7,JasonTerry,2004
5609,7,MoWilliams,2004
5610,7,GilbertArenas,2005
5611,7,MarcusBanks,2005
5612,7,MikeBibby,2005
5613,7,SteveBlake,2005
5614,7,JamalCrawford,2005
5615,7,AntonioDaniels,2005
5616,7,KeyonDooling,2005
5617,7,DerekFisher,2005
5618,7,RichardHamilton,2005
5619,7,EddieHouse,2005
5620,7,RoyalIvey,2005
5621,7,MikeJames,2005
5622,7,JasonKidd,2005
5623,7,ShaunLivingston,2005
5624,7,AndreMiller,2005
5625,7,JameerNelson,2005
5626,7,JanneroPargo,2005
5627,7,TonyParker,2005
5628,7,JRSmith,2005
5629,7,BenoUdrih,2005
5630,7,SashaVujacic,2005
5631,7,DwyaneWade,2005
5632,7,CarlosArroyo,2006
5633,7,MarcusBanks,2006
5634,7,LeandroBarbosa,2006
5635,7,CharlieBell,2006
5636,7,MikeBibby,2006
5637,7,KobeBryant,2006
5638,7,JoseCalderon,2006
5639,7,AnthonyCarter,2006
5640,7,JamalCrawford,2006
5641,7,AntonioDaniels,2006
5642,7,KeyonDooling,2006
5643,7,ChrisDuhon,2006
5644,7,TJFord,2006
5645,7,ManuGinobili,2006
5646,7,BenGordon,2006
5647,7,DevinHarris,2006
5648,7,KirkHinrich,2006
5649,7,EddieHouse,2006
5650,7,JarrettJack,2006
5651,7,MikeJames,2006
5652,7,JoeJohnson,2006
5653,7,JasonKidd,2006
5654,7,JameerNelson,2006
5655,7,JanneroPargo,2006
5656,7,TonyParker,2006
5657,7,NateRobinson,2006
5658,7,JohnSalmons,2006
5659,7,JasonTerry,2006
5660,7,JamaalTinsley,2006
5661,7,BenoUdrih,2006
5662,7,SashaVujacic,2006
5663,7,MoWilliams,2006
5664,7,RayAllen,2007
5665,7,GilbertArenas,2007
5666,7,CarlosArroyo,2007
5667,7,MarcusBanks,2007
5668,7,LeandroBarbosa,2007
5669,7,CharlieBell,2007
5670,7,MikeBibby,2007
5671,7,JamalCrawford,2007
5672,7,AntonioDaniels,2007
5673,7,KeyonDooling,2007
5674,7,MontaEllis,2007
5675,7,JordanFarmar,2007
5676,7,BenGordon,2007
5677,7,WillieGreen,2007
5678,7,DevinHarris,2007
5679,7,EddieHouse,2007
5680,7,RoyalIvey,2007
5681,7,JarrettJack,2007
5682,7,StephenJackson,2007
5683,7,MikeJames,2007
5684,7,JoeJohnson,2007
5685,7,ShaunLivingston,2007
5686,7,JohnLucas,2007
5687,7,RogerMason,2007
5688,7,TracyMcGrady,2007
5689,7,AndreMiller,2007
5690,7,JameerNelson,2007
5691,7,JanneroPargo,2007
5692,7,TonyParker,2007
5693,7,RajonRondo,2007
5694,7,JRSmith,2007
5695,7,JerryStackhouse,2007
5696,7,DeShawnStevenson,2007
5697,7,JasonTerry,2007
5698,7,BenoUdrih,2007
5699,7,SashaVujacic,2007
5700,7,DwyaneWade,2007
5701,7,DelonteWest,2007
5702,7,LouWilliams,2007
5703,7,MoWilliams,2007
5704,7,CarlosArroyo,2008
5705,7,LeandroBarbosa,2008
5706,7,JoseBarea,2008
5707,7,CharlieBell,2008
5708,7,AaronBrooks,2008
5709,7,MikeConley,2008
5710,7,JamalCrawford,2008
5711,7,AntonioDaniels,2008
5712,7,KeyonDooling,2008
5713,7,JordanFarmar,2008
5714,7,DerekFisher,2008
5715,7,RandyFoye,2008
5716,7,DanielGibson,2008
5717,7,BenGordon,2008
5718,7,RichardHamilton,2008
5719,7,EddieHouse,2008
5720,7,RoyalIvey,2008
5721,7,JarrettJack,2008
5722,7,StephenJackson,2008
5723,7,MikeJames,2008
5724,7,JoeJohnson,2008
5725,7,JasonKidd,2008
5726,7,KyleLowry,2008
5727,7,RogerMason,2008
5728,7,AndreMiller,2008
5729,7,JameerNelson,2008
5730,7,JanneroPargo,2008
5731,7,TonyParker,2008
5732,7,ChrisQuinn,2008
5733,7,NateRobinson,2008
5734,7,RajonRondo,2008
5735,7,JRSmith,2008
5736,7,DeShawnStevenson,2008
5737,7,RodneyStuckey,2008
5738,7,JasonTerry,2008
5739,7,BenoUdrih,2008
5740,7,DwyaneWade,2008
5741,7,CJWatson,2008
5742,7,DelonteWest,2008
5743,7,LouWilliams,2008
5744,7,MoWilliams,2008
5745,7,DJAugustin,2009
5746,7,LeandroBarbosa,2009
5747,7,JoseBarea,2009
5748,7,JerrydBayless,2009
5749,7,MarcoBelinelli,2009
5750,7,CharlieBell,2009
5751,7,MikeBibby,2009
5752,7,AaronBrooks,2009
5753,7,MikeConley,2009
5754,7,JamalCrawford,2009
5755,7,KeyonDooling,2009
5756,7,GoranDragic,2009
5757,7,JordanFarmar,2009
5758,7,RaymondFelton,2009
5759,7,DerekFisher,2009
5760,7,TJFord,2009
5761,7,RandyFoye,2009
5762,7,DanielGibson,2009
5763,7,BenGordon,2009
5764,7,EricGordon,2009
5765,7,WillieGreen,2009
5766,7,RichardHamilton,2009
5767,7,KirkHinrich,2009
5768,7,JarrettJack,2009
5769,7,StephenJackson,2009
5770,7,MikeJames,2009
5771,7,JoeJohnson,2009
5772,7,JasonKidd,2009
5773,7,AcieLaw,2009
5774,7,KyleLowry,2009
5775,7,KevinMartin,2009
5776,7,AndreMiller,2009
5777,7,JameerNelson,2009
5778,7,RonniePrice,2009
5779,7,NateRobinson,2009
5780,7,RajonRondo,2009
5781,7,DerrickRose,2009
5782,7,RamonSessions,2009
5783,7,DeShawnStevenson,2009
5784,7,RodneyStuckey,2009
5785,7,JasonTerry,2009
5786,7,BenoUdrih,2009
5787,7,SashaVujacic,2009
5788,7,DwyaneWade,2009
5789,7,CJWatson,2009
5790,7,DelonteWest,2009
5791,7,RussellWestbrook,2009
5792,7,LouWilliams,2009
5793,7,MoWilliams,2009
5794,7,GilbertArenas,2010
5795,7,CarlosArroyo,2010
5796,7,JoseBarea,2010
5797,7,JerrydBayless,2010
5798,7,MarcoBelinelli,2010
5799,7,MikeBibby,2010
5800,7,EarlBoykins,2010
5801,7,KobeBryant,2010
5802,7,WillBynum,2010
5803,7,AnthonyCarter,2010
5804,7,MarioChalmers,2010
5805,7,JamalCrawford,2010
5806,7,StephenCurry,2010
5807,7,ToneyDouglas,2010
5808,7,GoranDragic,2010
5809,7,MontaEllis,2010
5810,7,TyrekeEvans,2010
5811,7,JordanFarmar,2010
5812,7,RaymondFelton,2010
5813,7,DerekFisher,2010
5814,7,TJFord,2010
5815,7,RandyFoye,2010
5816,7,ManuGinobili,2010
5817,7,BenGordon,2010
5818,7,EricGordon,2010
5819,7,WillieGreen,2010
5820,7,RichardHamilton,2010
5821,7,KirkHinrich,2010
5822,7,JrueHoliday,2010
5823,7,EddieHouse,2010
5824,7,JarrettJack,2010
5825,7,JoeJohnson,2010
5826,7,JamesJones,2010
5827,7,TyLawson,2010
5828,7,KyleLowry,2010
5829,7,AndreMiller,2010
5830,7,JameerNelson,2010
5831,7,JanneroPargo,2010
5832,7,TonyParker,2010
5833,7,AJPrice,2010
5834,7,RonniePrice,2010
5835,7,DerrickRose,2010
5836,7,RamonSessions,2010
5837,7,JRSmith,2010
5838,7,RodneyStuckey,2010
5839,7,JeffTeague,2010
5840,7,JamaalTinsley,2010
5841,7,BenoUdrih,2010
5842,7,DwyaneWade,2010
5843,7,CJWatson,2010
5844,7,EarlWatson,2010
5845,7,RussellWestbrook,2010
5846,7,LouWilliams,2010
5847,7,MoWilliams,2010
5848,7,GilbertArenas,2011
5849,7,LeandroBarbosa,2011
5850,7,JoseBarea,2011
5851,7,JerrydBayless,2011
5852,7,MikeBibby,2011
5853,7,SteveBlake,2011
5854,7,EricBledsoe,2011
5855,7,BrianCardinal,2011
5856,7,AnthonyCarter,2011
5857,7,MarioChalmers,2011
5858,7,DarrenCollison,2011
5859,7,JamalCrawford,2011
5860,7,JordanCrawford,2011
5861,7,StephenCurry,2011
5862,7,KeyonDooling,2011
5863,7,ToneyDouglas,2011
5864,7,GoranDragic,2011
5865,7,ChrisDuhon,2011
5866,7,RudyFernandez,2011
5867,7,DerekFisher,2011
5868,7,TJFord,2011
5869,7,RandyFoye,2011
5870,7,DanielGibson,2011
5871,7,ManuGinobili,2011
5872,7,EricGordon,2011
5873,7,RichardHamilton,2011
5874,7,KirkHinrich,2011
5875,7,JrueHoliday,2011
5876,7,JarrettJack,2011
5877,7,BrandonJennings,2011
5878,7,AcieLaw,2011
5879,7,TyLawson,2011
5880,7,KyleLowry,2011
5881,7,KevinMartin,2011
5882,7,AndreMiller,2011
5883,7,AJPrice,2011
5884,7,RonniePrice,2011
5885,7,DerrickRose,2011
5886,7,RamonSessions,2011
5887,7,RodneyStuckey,2011
5888,7,JeffTeague,2011
5889,7,JasonTerry,2011
5890,7,BenoUdrih,2011
5891,7,GreivisVasquez,2011
5892,7,EarlWatson,2011
5893,7,LouWilliams,2011
5894,7,LeandroBarbosa,2012
5895,7,JerrydBayless,2012
5896,7,WillBynum,2012
5897,7,MarioChalmers,2012
5898,7,NorrisCole,2012
5899,7,DarrenCollison,2012
5900,7,JamalCrawford,2012
5901,7,JordanCrawford,2012
5902,7,ToneyDouglas,2012
5903,7,ChrisDuhon,2012
5904,7,MontaEllis,2012
5905,7,RudyFernandez,2012
5906,7,DerekFisher,2012
5907,7,RandyFoye,2012
5908,7,JimmerFredette,2012
5909,7,BenGordon,2012
5910,7,AndrewGoudelock,2012
5911,7,CoryHiggins,2012
5912,7,KirkHinrich,2012
5913,7,JrueHoliday,2012
5914,7,KyrieIrving,2012
5915,7,JarrettJack,2012
5916,7,ReggieJackson,2012
5917,7,JamesJones,2012
5918,7,JasonKidd,2012
5919,7,BrandonKnight,2012
5920,7,TyLawson,2012
5921,7,KyleLowry,2012
5922,7,JohnLucas,2012
5923,7,ShelvinMack,2012
5924,7,JameerNelson,2012
5925,7,JanneroPargo,2012
5926,7,JeremyPargo,2012
5927,7,AJPrice,2012
5928,7,RonniePrice,2012
5929,7,LukeRidnour,2012
5930,7,RamonSessions,2012
5931,7,ImanShumpert,2012
5932,7,DonaldSloan,2012
5933,7,NolanSmith,2012
5934,7,RodneyStuckey,2012
5935,7,SebastianTelfair,2012
5936,7,JasonTerry,2012
5937,7,IsaiahThomas,2012
5938,7,KembaWalker,2012
5939,7,JohnWall,2012
5940,7,EarlWatson,2012
5941,7,DelonteWest,2012
5942,7,RussellWestbrook,2012
5943,7,LouWilliams,2012
5944,7,MoWilliams,2012
5945,7,LeandroBarbosa,2013
5946,7,JoseBarea,2013
5947,7,JerrydBayless,2013
5948,7,RodrigueBeaubois,2013
5949,7,MarcoBelinelli,2013
5950,7,SteveBlake,2013
5951,7,AveryBradley,2013
5952,7,AaronBrooks,2013
5953,7,NorrisCole,2013
5954,7,JamalCrawford,2013
5955,7,JordanCrawford,2013
5956,7,ToneyDouglas,2013
5957,7,ChrisDuhon,2013
5958,7,KimEnglish,2013
5959,7,DerekFisher,2013
5960,7,EvanFournier,2013
5961,7,RandyFoye,2013
5962,7,JimmerFredette,2013
5963,7,DanielGibson,2013
5964,7,ManuGinobili,2013
5965,7,BenGordon,2013
5966,7,EricGordon,2013
5967,7,RichardHamilton,2013
5968,7,JamesHarden,2013
5969,7,DevinHarris,2013
5970,7,GeorgeHill,2013
5971,7,KyrieIrving,2013
5972,7,JarrettJack,2013
5973,7,CharlesJenkins,2013
5974,7,JoeJohnson,2013
5975,7,BrandonKnight,2013
5976,7,DamianLillard,2013
5977,7,KyleLowry,2013
5978,7,JohnLucas,2013
5979,7,ShelvinMack,2013
5980,7,KevinMartin,2013
5981,7,WesleyMatthews,2013
5982,7,OJMayo,2013
5983,7,PatrickMills,2013
5984,7,ETwaunMoore,2013
5985,7,DariusMorris,2013
5986,7,AJPrice,2013
5987,7,JJRedick,2013
5988,7,LukeRidnour,2013
5989,7,AustinRivers,2013
5990,7,RamonSessions,2013
5991,7,AlexeyShved,2013
5992,7,IshmaelSmith,2013
5993,7,RodneyStuckey,2013
5994,7,JasonTerry,2013
5995,7,DionWaiters,2013
5996,7,JohnWall,2013
5997,7,CJWatson,2013
5998,7,RussellWestbrook,2013
5999,7,LouWilliams,2013
6000,7,JerrydBayless,2014
6001,7,CoreyBrewer,2014
6002,7,AaronBrooks,2014
6003,7,TreyBurke,2014
6004,7,NickCalathes,2014
6005,7,JoseCalderon,2014
6006,7,MichaelCarterWilliams,2014
6007,7,MarioChalmers,2014
6008,7,NorrisCole,2014
6009,7,DarrenCollison,2014
6010,7,JamalCrawford,2014
6011,7,JordanCrawford,2014
6012,7,MatthewDellavedova,2014
6013,7,GoranDragic,2014
6014,7,MontaEllis,2014
6015,7,RaymondFelton,2014
6016,7,DerekFisher,2014
6017,7,RandyFoye,2014
6018,7,JimmerFredette,2014
6019,7,DianteGarrett,2014
6020,7,ManuGinobili,2014
6021,7,EricGordon,2014
6022,7,TimHardaway,2014
6023,7,JamesHarden,2014
6024,7,KirkHinrich,2014
6025,7,JarrettJack,2014
6026,7,ReggieJackson,2014
6027,7,BrandonKnight,2014
6028,7,DoronLamb,2014
6029,7,ShaneLarkin,2014
6030,7,DamianLillard,2014
6031,7,JeremyLin,2014
6032,7,JohnLucas,2014
6033,7,ShelvinMack,2014
6034,7,RayMcCallum,2014
6035,7,JodieMeeks,2014
6036,7,AndreMiller,2014
6037,7,PatrickMills,2014
6038,7,ToureMurry,2014
6039,7,GaryNeal,2014
6040,7,SteveNovak,2014
6041,7,VictorOladipo,2014
6042,7,TonyParker,2014
6043,7,JJRedick,2014
6044,7,LukeRidnour,2014
6045,7,AustinRivers,2014
6046,7,BrianRoberts,2014
6047,7,NateRobinson,2014
6048,7,DennisSchroder,2014
6049,7,RamonSessions,2014
6050,7,IshmaelSmith,2014
6051,7,MarquisTeague,2014
6052,7,JasonTerry,2014
6053,7,BenoUdrih,2014
6054,7,GreivisVasquez,2014
6055,7,DionWaiters,2014
6056,7,KembaWalker,2014
6057,7,CJWatson,2014
6058,7,RussellWestbrook,2014
6059,7,LouWilliams,2014
6060,7,NateWolters,2014
6061,7,TonyWroten,2014
6062,7,LeandroBarbosa,2015
6063,7,JerrydBayless,2015
6064,7,EricBledsoe,2015
6065,7,AaronBrooks,2015
6066,7,LorenzoBrown,2015
6067,7,TreyBurke,2015
6068,7,NickCalathes,2015
6069,7,JoseCalderon,2015
6070,7,IsaiahCanaan,2015
6071,7,MichaelCarterWilliams,2015
6072,7,MarioChalmers,2015
6073,7,JordanClarkson,2015
6074,7,NorrisCole,2015
6075,7,DarrenCollison,2015
6076,7,JamalCrawford,2015
6077,7,TroyDaniels,2015
6078,7,MatthewDellavedova,2015
6079,7,GoranDragic,2015
6080,7,MontaEllis,2015
6081,7,TyrekeEvans,2015
6082,7,DanteExum,2015
6083,7,JordanFarmar,2015
6084,7,RandyFoye,2015
6085,7,JimmerFredette,2015
6086,7,ManuGinobili,2015
6087,7,EricGordon,2015
6088,7,ErickGreen,2015
6089,7,WillieGreen,2015
6090,7,JamesHarden,2015
6091,7,DevinHarris,2015
6092,7,GaryHarris,2015
6093,7,KirkHinrich,2015
6094,7,KyrieIrving,2015
6095,7,JarrettJack,2015
6096,7,ReggieJackson,2015
6097,7,BrandonKnight,2015
6098,7,ShaneLarkin,2015
6099,7,ZachLaVine,2015
6100,7,DamianLillard,2015
6101,7,KyleLowry,2015
6102,7,OJMayo,2015
6103,7,JodieMeeks,2015
6104,7,AndreMiller,2015
6105,7,PatrickMills,2015
6106,7,ShabazzNapier,2015
6107,7,JameerNelson,2015
6108,7,VictorOladipo,2015
6109,7,ElfridPayton,2015
6110,7,PhilPressey,2015
6111,7,LukeRidnour,2015
6112,7,BrianRoberts,2015
6113,7,RajonRondo,2015
6114,7,DerrickRose,2015
6115,7,RamonSessions,2015
6116,7,AlexeyShved,2015
6117,7,DonaldSloan,2015
6118,7,MarcusSmart,2015
6119,7,JRSmith,2015
6120,7,JasonTerry,2015
6121,7,BenoUdrih,2015
6122,7,GreivisVasquez,2015
6123,7,DwyaneWade,2015
6124,7,DionWaiters,2015
6125,7,KembaWalker,2015
6126,7,CJWatson,2015
6127,7,RussellWestbrook,2015
6128,7,LouWilliams,2015
6129,7,JoseBarea,2016
6130,7,JerrydBayless,2016
6131,7,MarcoBelinelli,2016
6132,7,PatrickBeverley,2016
6133,7,EricBledsoe,2016
6134,7,AveryBradley,2016
6135,7,KobeBryant,2016
6136,7,TreyBurke,2016
6137,7,JoseCalderon,2016
6138,7,IsaiahCanaan,2016
6139,7,NorrisCole,2016
6140,7,DarrenCollison,2016
6141,7,JamalCrawford,2016
6142,7,SethCurry,2016
6143,7,ToneyDouglas,2016
6144,7,GoranDragic,2016
6145,7,MontaEllis,2016
6146,7,TylerEnnis,2016
6147,7,EvanFournier,2016
6148,7,TimFrazier,2016
6149,7,ManuGinobili,2016
6150,7,EricGordon,2016
6151,7,JerianGrant,2016
6152,7,JamesHarden,2016
6153,7,KirkHinrich,2016
6154,7,KyrieIrving,2016
6155,7,JarrettJack,2016
6156,7,BrandonKnight,2016
6157,7,ZachLaVine,2016
6158,7,DamianLillard,2016
6159,7,ShaunLivingston,2016
6160,7,KyleLowry,2016
6161,7,ShelvinMack,2016
6162,7,OJMayo,2016
6163,7,CJMcCollum,2016
6164,7,KhrisMiddleton,2016
6165,7,AndreMiller,2016
6166,7,PatrickMills,2016
6167,7,AnthonyMorrow,2016
6168,7,EmmanuelMudiay,2016
6169,7,JameerNelson,2016
6170,7,RaulNeto,2016
6171,7,TonyParker,2016
6172,7,CameronPayne,2016
6173,7,RonniePrice,2016
6174,7,PabloPrigioni,2016
6175,7,JJRedick,2016
6176,7,BrianRoberts,2016
6177,7,DerrickRose,2016
6178,7,DAngeloRussell,2016
6179,7,RamonSessions,2016
6180,7,DonaldSloan,2016
6181,7,JasonTerry,2016
6182,7,BenoUdrih,2016
6183,7,DionWaiters,2016
6184,7,KembaWalker,2016
6185,7,CJWatson,2016
6186,7,RussellWestbrook,2016
6187,7,DeronWilliams,2016
6188,7,LouWilliams,2016
6189,7,MoWilliams,2016
6190,7,JosephYoung,2016
6191,7,AlexAbrines,2017
6192,7,RonBaker,2017
6193,7,WadeBaldwin,2017
6194,7,BradleyBeal,2017
6195,7,EricBledsoe,2017
6196,7,DevinBooker,2017
6197,7,MalcolmBrogdon,2017
6198,7,AaronBrooks,2017
6199,7,TreyBurke,2017
6200,7,IsaiahCanaan,2017
6201,7,SemajChriston,2017
6202,7,JordanClarkson,2017
6203,7,DarrenCollison,2017
6204,7,JamalCrawford,2017
6205,7,SethCurry,2017
6206,7,TroyDaniels,2017
6207,7,MalcolmDelaney,2017
6208,7,GoranDragic,2017
6209,7,KrisDunn,2017
6210,7,KayFelder,2017
6211,7,YogiFerrell,2017
6212,7,EvanFournier,2017
6213,7,ManuGinobili,2017
6214,7,EricGordon,2017
6215,7,JerianGrant,2017
6216,7,JamesHarden,2017
6217,7,DevinHarris,2017
6218,7,GaryHarris,2017
6219,7,AndrewHarrison,2017
6220,7,GeorgeHill,2017
6221,7,BrandonKnight,2017
6222,7,DamianLillard,2017
6223,7,JeremyLin,2017
6224,7,KyleLowry,2017
6225,7,ShelvinMack,2017
6226,7,JodieMeeks,2017
6227,7,AnthonyMorrow,2017
6228,7,EmmanuelMudiay,2017
6229,7,ShabazzNapier,2017
6230,7,CameronPayne,2017
6231,7,ElfridPayton,2017
6232,7,AustinRivers,2017
6233,7,BrianRoberts,2017
