playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Post_47-94 Backcourt,PPS_Pullup_00-02 At Rim,PPS_Pullup_03-08 Near Rim,PPS_Pullup_09-12 Short Range,PPS_Pullup_13-17 Mid Range,PPS_Pullup_18-23 Long Jumper,PPS_Pullup_24-27 Three,PPS_Pullup_28-34 Deep,PPS_Pullup_35-46 Near Half,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_18-23 Long Jumper,PPS_Reb/Oop_24-27 Three,PPS_invalid_00-02 At Rim,PPS_invalid_03-08 Near Rim,PPS_invalid_09-12 Short Range,PPS_invalid_13-17 Mid Range,PPS_invalid_18-23 Long Jumper,PPS_invalid_24-27 Three,PPS_invalid_28-34 Deep,PPS_invalid_35-46 Near Half,PPS_invalid_47-94 Backcourt,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Post_47-94 Backcourt,Points_Pullup_00-02 At Rim,Points_Pullup_03-08 Near Rim,Points_Pullup_09-12 Short Range,Points_Pullup_13-17 Mid Range,Points_Pullup_18-23 Long Jumper,Points_Pullup_24-27 Three,Points_Pullup_28-34 Deep,Points_Pullup_35-46 Near Half,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_18-23 Long Jumper,Points_Reb/Oop_24-27 Three,Points_invalid_00-02 At Rim,Points_invalid_03-08 Near Rim,Points_invalid_09-12 Short Range,Points_invalid_13-17 Mid Range,Points_invalid_18-23 Long Jumper,Points_invalid_24-27 Three,Points_invalid_28-34 Deep,Points_invalid_35-46 Near Half,Points_invalid_47-94 Backcourt
Marquis Daniels,1.6363636363636365,0.6666666666666666,0.0,0.0,1.6363636363636365,0.0,0.0,0.7317073170731707,0.7636363636363637,0.7941176470588235,0.5,0.5538461538461539,0.0,1.5,0.0,1.141304347826087,1.0,0.0,1.2727272727272727,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.4285714285714286,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,0.0,18.0,0.0,0.0,60.0,42.0,54.0,52.0,36.0,0.0,3.0,0.0,210.0,2.0,0.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marreese Speights,2.0,0.0,0.0,0.0,1.6734693877551021,0.0,0.0,0.46153846153846156,0.41379310344827586,0.7692307692307693,0.78125,1.0,0.0,3.0,0.0,0.8301886792452831,0.0,0.0,1.4782608695652173,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,82.0,0.0,0.0,12.0,12.0,80.0,50.0,3.0,0.0,3.0,0.0,88.0,0.0,0.0,34.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martell Webster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Williams,1.25,1.5555555555555556,2.0,0.0,1.8,0.0,0.0,0.6545454545454545,0.5142857142857142,0.6785714285714286,0.8613138686131386,1.0769230769230769,0.6923076923076923,0.0,0.0,1.0,2.0,0.0,1.52,0.5714285714285714,0.5,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,2.0,0.0,54.0,0.0,0.0,36.0,18.0,38.0,118.0,84.0,9.0,0.0,0.0,78.0,12.0,0.0,38.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barnes,1.8571428571428572,2.0,0.0,0.0,1.7647058823529411,0.0,0.0,0.8235294117647058,0.6956521739130435,0.3,0.7083333333333334,1.0468085106382978,0.0,0.0,0.0,1.1071428571428572,0.0,0.0,1.7142857142857142,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,30.0,0.0,0.0,56.0,16.0,6.0,102.0,246.0,0.0,0.0,0.0,124.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Bonner,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.8235294117647058,0.9166666666666666,1.0204081632653061,0.9659863945578231,1.3885714285714286,1.0,0.0,0.0,1.2173913043478262,0.0,1.0,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,22.0,50.0,142.0,243.0,3.0,0.0,0.0,56.0,0.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Carroll,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.8421052631578947,0.8461538461538461,0.5454545454545454,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,16.0,66.0,18.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Evans,1.0476190476190477,0.6666666666666666,0.0,0.0,1.9166666666666667,0.0,0.0,0.3076923076923077,1.5555555555555556,0.7027027027027027,0.7903225806451613,1.1400000000000001,0.42857142857142855,0.0,0.0,0.8085106382978723,1.3333333333333333,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,46.0,0.0,0.0,4.0,14.0,26.0,98.0,171.0,3.0,0.0,0.0,38.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehmet Okur,1.8181818181818181,1.3333333333333333,0.0,0.0,1.9230769230769231,0.0,2.0,0.810126582278481,0.9230769230769231,0.8979591836734694,0.8253968253968254,1.348314606741573,3.0,0.0,0.0,0.9481481481481482,2.0,1.2,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,50.0,0.0,10.0,64.0,48.0,88.0,156.0,240.0,3.0,0.0,0.0,128.0,2.0,6.0,38.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Melvin Ely,2.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,1.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.23529411764705882,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metta World Peace,1.2530120481927711,0.0,0.0,0.0,2.0,0.0,0.0,0.4444444444444444,0.5882352941176471,0.75,0.6746031746031746,1.2574257425742574,0.0,0.0,0.0,0.8220858895705522,0.0,2.0,0.6153846153846154,0.8571428571428571,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.4285714285714286,3.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,20.0,66.0,170.0,381.0,0.0,0.0,0.0,134.0,0.0,2.0,8.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Michael Beasley,1.2666666666666666,1.2,0.0,0.0,1.6551724137931034,0.0,0.0,0.8392857142857143,0.7540983606557377,0.9382716049382716,0.8373983739837398,1.309090909090909,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,0.9411764705882353,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.6,0.0,0.0,0.0,1.3793103448275863,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,6.0,0.0,0.0,48.0,0.0,0.0,94.0,46.0,152.0,206.0,72.0,0.0,0.0,0.0,100.0,0.0,0.0,16.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Redd,1.8333333333333333,2.0,0.0,0.0,2.0,0.0,0.0,0.7741935483870968,0.6923076923076923,0.7804878048780488,0.594059405940594,1.1956521739130435,0.0,0.0,0.0,1.1428571428571428,2.0,0.0,1.3333333333333333,1.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,6.0,0.0,0.0,4.0,0.0,0.0,24.0,18.0,64.0,60.0,165.0,0.0,0.0,0.0,120.0,4.0,0.0,8.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Mickael Pietrus,1.3548387096774193,0.0,0.0,0.0,1.75,0.0,0.0,0.2857142857142857,0.5,0.9411764705882353,0.788235294117647,0.9519230769230769,0.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,2.0,16.0,134.0,99.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Bibby,1.7037037037037037,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.7592592592592593,0.8365650969529086,1.1162790697674418,1.4307692307692308,0.0,0.0,1.2820512820512822,1.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.4545454545454546,3.0,0.0,0.0,1.1111111111111112,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,82.0,302.0,336.0,93.0,0.0,0.0,50.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,6.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,1.3924050632911393,1.0,0.0,0.0,2.0,0.0,0.0,0.5581395348837209,0.85,0.7301587301587301,0.8194444444444444,1.3272727272727274,0.0,0.0,0.0,0.8275862068965517,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2.0,0.0,0.0,10.0,0.0,0.0,24.0,34.0,46.0,118.0,219.0,0.0,0.0,0.0,120.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Dunleavy,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.25,0.6666666666666666,0.8888888888888888,0.8873239436619718,1.0,0.0,0.0,1.0714285714285714,2.0,0.0,0.3333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,12.0,48.0,63.0,3.0,0.0,0.0,30.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike James,1.6666666666666667,0.0,0.0,2.0,0.0,0.0,0.0,0.3137254901960784,0.25,0.6666666666666666,0.8571428571428571,1.0869565217391304,1.2000000000000002,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,6.0,24.0,120.0,150.0,6.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Miller,1.4647887323943662,2.0,0.0,0.0,1.75,0.0,0.0,0.9411764705882353,0.2857142857142857,0.8421052631578947,0.9457364341085271,1.0054054054054054,1.5,0.0,0.0,1.0724637681159421,2.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,3.0,0.0,0.0,1.263157894736842,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,0.0,0.0,14.0,0.0,0.0,16.0,2.0,16.0,122.0,186.0,3.0,0.0,0.0,74.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikki Moore,2.0,0.0,0.0,0.0,1.7241379310344827,2.0,0.0,1.0,0.0,1.0285714285714285,0.782608695652174,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,1.5555555555555556,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,50.0,2.0,0.0,12.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Williams,1.55,0.5,0.0,0.0,0.0,0.0,0.0,0.946236559139785,1.087719298245614,0.8877005347593583,0.8659217877094972,1.3346938775510204,0.30000000000000004,0.0,0.0,0.9347826086956522,2.0,0.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0909090909090908,1.7777777777777777,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,62.0,166.0,310.0,327.0,3.0,0.0,0.0,86.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Monta Ellis,1.6857142857142857,1.75,0.0,0.0,2.0,0.0,0.0,0.5,0.8571428571428571,0.6415094339622641,0.43478260869565216,0.6000000000000001,0.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3333333333333333,1.7333333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,14.0,0.0,0.0,6.0,0.0,0.0,18.0,12.0,34.0,50.0,9.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morris Almond,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5714285714285714,1.5,1.0,0.6086956521739131,0.8999999999999999,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,6.0,14.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Robinson,1.5275590551181102,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.7368421052631579,0.6415094339622641,0.8539325842696629,0.9314079422382673,0.75,0.0,0.0,0.9426751592356688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,2.142857142857143,0.0,0.0,1.1428571428571428,0.0,0.0,2.0,0.0,0.0,1.6,1.5,2.0,0.0,0.0,0.0,0.0,0.0,194.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,68.0,152.0,258.0,6.0,0.0,0.0,148.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
Nazr Mohammed,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.5,0.2222222222222222,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0,0.8,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nenad Krstic,2.0,0.0,0.0,0.0,1.5294117647058822,0.0,0.0,0.875,1.1428571428571428,0.8455284552845529,0.8130081300813008,0.0,0.0,0.0,0.0,1.0526315789473684,0.6666666666666666,1.3333333333333333,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,8.0,104.0,100.0,0.0,0.0,0.0,0.0,60.0,2.0,4.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nene,1.1666666666666667,0.0,0.0,0.0,1.9124087591240877,0.0,0.0,0.9,0.4444444444444444,0.8543689320388349,0.8979591836734694,0.75,0.0,0.0,0.0,1.166023166023166,2.0,2.0,0.9743589743589743,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,262.0,0.0,0.0,18.0,8.0,88.0,44.0,3.0,0.0,0.0,0.0,302.0,4.0,4.0,38.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Collison,1.7777777777777777,0.0,0.0,0.0,1.8620689655172413,0.0,0.0,0.2222222222222222,1.1428571428571428,0.7317073170731707,0.6222222222222222,0.0,0.0,0.0,0.0,1.1666666666666667,1.0,0.0,1.0555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6170212765957446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,108.0,0.0,0.0,8.0,16.0,30.0,28.0,0.0,0.0,0.0,0.0,140.0,2.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
