playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Layup_24-27 Three,PPS_Layup_28-34 Deep,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Post_47-94 Backcourt,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_invalid_00-02 At Rim,PPS_invalid_03-08 Near Rim,PPS_invalid_09-12 Short Range,PPS_invalid_13-17 Mid Range,PPS_invalid_24-27 Three,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Layup_24-27 Three,Points_Layup_28-34 Deep,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Post_47-94 Backcourt,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_invalid_00-02 At Rim,Points_invalid_03-08 Near Rim,Points_invalid_09-12 Short Range,Points_invalid_13-17 Mid Range,Points_invalid_24-27 Three
A.J. Guyton,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.5294117647058824,0.4927536231884058,1.3225806451612903,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,18.0,34.0,123.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron McKie,1.75,2.0,0.0,2.0,0.0,0.0,0.0,0.7777777777777778,0.7659574468085106,0.7169811320754716,1.0357142857142858,0.949367088607595,0.5,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0,4.0,0.0,0.0,0.0,28.0,36.0,76.0,116.0,75.0,3.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Williams,0.8888888888888888,0.0,0.0,1.8620689655172413,2.0,0.0,0.0,0.48,0.7222222222222222,0.7916666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.2040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3725490196078431,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,108.0,2.0,0.0,0.0,36.0,26.0,38.0,4.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
Adonal Foyle,2.0,0.0,0.0,1.9,0.0,0.0,1.0,0.43037974683544306,0.5263157894736842,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,1.0930232558139534,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.011764705882353,1.1666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,0.0,2.0,34.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Adrian Griffin,1.736842105263158,0.0,0.0,2.0,0.0,0.0,2.0,0.7894736842105263,1.032258064516129,0.7931034482758621,0.8780487804878049,0.2857142857142857,0.0,0.0,0.0,1.2173913043478262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,6.0,0.0,0.0,2.0,30.0,32.0,46.0,72.0,6.0,0.0,0.0,0.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Harrington,2.0,0.0,0.0,1.837837837837838,2.0,0.0,0.5,0.7532467532467533,0.625,0.7708333333333334,0.7058823529411765,0.0,3.0,0.0,0.0,0.8974358974358975,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,1.8823529411764706,1.625,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,68.0,2.0,0.0,2.0,58.0,40.0,74.0,36.0,0.0,3.0,0.0,0.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Alan Henderson,1.0,0.0,0.0,1.6,0.0,0.0,0.0,0.5384615384615384,0.0,0.6666666666666666,2.0,0.0,3.0,0.0,0.0,1.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan Houston,1.2727272727272727,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.8125,0.9380530973451328,0.8819875776397516,0.8912466843501327,1.1956521739130435,1.0,0.0,0.0,0.5526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,52.0,106.0,284.0,336.0,330.0,3.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
Allen Iverson,1.7469879518072289,1.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.6762589928057554,0.5416666666666666,0.7603686635944701,0.740484429065744,0.9178082191780821,0.5,0.0,0.0,0.6448598130841121,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,290.0,4.0,0.0,14.0,0.0,0.0,0.0,94.0,78.0,330.0,214.0,201.0,12.0,0.0,0.0,138.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Alonzo Mourning,1.3793103448275863,0.0,0.0,1.8484848484848484,2.0,0.0,1.0,0.64,0.6835443037974683,0.8131868131868132,0.6818181818181818,0.0,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.9419354838709677,0.9090909090909091,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,244.0,2.0,0.0,2.0,32.0,54.0,148.0,30.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,146.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alton Ford,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8421052631578947,0.7692307692307693,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvin Jones,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvin Williams,1.1521739130434783,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0158730158730158,0.7111111111111111,0.8247422680412371,0.8164556962025317,0.9591836734693878,0.0,0.0,0.0,0.9367088607594937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,2.0,0.0,0.0,0.0,0.0,2.0,64.0,32.0,160.0,258.0,141.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Amal McCaskill,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Miller,1.5476190476190477,1.3333333333333333,0.0,2.0,0.0,0.0,1.3333333333333333,0.6896551724137931,0.896,0.8581818181818182,0.8282828282828283,0.9047619047619047,0.75,0.75,0.0,0.9146341463414634,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3076923076923077,1.2857142857142858,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,4.0,0.0,2.0,0.0,0.0,4.0,100.0,112.0,236.0,82.0,57.0,3.0,3.0,0.0,150.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrei Kirilenko,1.2727272727272727,0.0,0.0,1.8446601941747574,0.0,0.0,0.0,0.3684210526315789,0.3,0.33962264150943394,0.6086956521739131,0.8142857142857143,0.0,0.0,0.0,0.8717948717948718,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,190.0,0.0,0.0,0.0,14.0,6.0,18.0,42.0,57.0,0.0,0.0,0.0,170.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew DeClercq,2.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.4,0.3333333333333333,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.8813559322033898,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.9523809523809523,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anfernee Hardaway,1.7,0.0,0.0,1.625,0.0,0.0,1.3333333333333333,0.7313432835820896,0.7741935483870968,0.7326732673267327,0.6578947368421053,1.0161290322580645,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5384615384615385,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,26.0,0.0,0.0,4.0,98.0,72.0,148.0,100.0,63.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ansu Sesay,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.36363636363636365,1.3333333333333333,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antawn Jamison,1.6326530612244898,2.0,0.0,1.9310344827586208,0.0,0.0,0.0,0.5176470588235295,0.7297297297297297,0.6917293233082706,0.5915492957746479,0.9503105590062111,0.0,0.0,0.0,1.3706896551724137,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.5,1.4210526315789473,1.1764705882352942,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.6666666666666666,0.0,0.0,1.3333333333333333,1.0555555555555556,0.0,2.0,0.0,80.0,8.0,0.0,56.0,0.0,0.0,0.0,132.0,54.0,92.0,126.0,153.0,0.0,0.0,0.0,318.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,108.0,20.0,8.0,2.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,12.0,38.0,0.0,2.0,0.0
Anthony Carter,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6153846153846154,0.7419354838709677,0.5625,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,46.0,54.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Anthony Johnson,0.7272727272727273,0.0,0.0,2.0,0.0,0.0,0.0,1.1111111111111112,0.6666666666666666,0.5217391304347826,0.6956521739130435,1.2857142857142856,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,2.0,12.0,16.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Anthony Mason,1.4285714285714286,0.0,0.0,2.0,0.0,0.0,0.5,0.9056603773584906,0.8376068376068376,0.75,2.0,3.0,0.0,0.0,0.0,1.058252427184466,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.5072463768115942,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,2.0,96.0,98.0,60.0,6.0,3.0,0.0,0.0,0.0,218.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,104.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Anthony Peeler,1.4545454545454546,0.0,0.0,1.0,0.0,0.0,0.0,0.5882352941176471,0.5517241379310345,0.6857142857142857,0.9317269076305221,1.1853658536585368,0.0,0.0,0.0,0.8837209302325582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,16.0,72.0,232.0,243.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Walker,1.6559139784946237,0.0,0.0,2.0,0.0,0.0,1.5,0.4691358024691358,0.5747126436781609,0.5740740740740741,0.6081081081081081,1.0879120879120878,0.5714285714285714,0.375,0.0,0.8628571428571429,0.56,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.1111111111111112,1.6,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,154.0,0.0,0.0,52.0,0.0,0.0,6.0,76.0,50.0,62.0,90.0,594.0,12.0,3.0,0.0,302.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Antonio Daniels,1.7,0.0,0.0,1.8,2.0,0.0,0.0,0.84,0.65,0.7291666666666666,0.7321428571428571,0.7846153846153847,0.0,1.5,0.0,1.1063829787234043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,68.0,0.0,0.0,54.0,2.0,0.0,0.0,42.0,26.0,70.0,82.0,102.0,0.0,3.0,0.0,104.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0
Antonio Davis,1.25,0.0,0.0,1.8666666666666667,2.0,0.0,2.0,0.3225806451612903,0.8043478260869565,0.7514792899408284,0.32432432432432434,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.96875,0.7096774193548387,1.0,2.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,140.0,4.0,0.0,2.0,20.0,74.0,254.0,12.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.0,22.0,16.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Antonio McDyess,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.8,1.0,1.2,0.8333333333333334,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,18.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Antonis Fotsis,1.2,0.0,0.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.1428571428571428,0.5925925925925926,0.75,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Croshere,1.5294117647058822,2.0,0.0,1.6842105263157894,2.0,0.0,0.0,0.24242424242424243,0.43478260869565216,0.8727272727272727,0.7642276422764228,1.1333333333333333,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,2.0,0.0,32.0,2.0,0.0,0.0,8.0,10.0,48.0,94.0,102.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Baron Davis,1.7209302325581395,0.0,0.0,1.5333333333333334,0.0,0.0,0.0,0.5,0.5245901639344263,0.7636363636363637,0.7314285714285714,1.0915841584158414,0.4,0.0,0.42857142857142855,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,1.2,0.0,0.0,0.0,0.0,0.0,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,222.0,0.0,0.0,46.0,0.0,0.0,0.0,28.0,32.0,126.0,128.0,441.0,6.0,0.0,3.0,192.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Ben Wallace,1.4285714285714286,0.0,0.0,1.7735849056603774,0.0,0.0,0.0,0.38461538461538464,0.45454545454545453,0.5882352941176471,0.5454545454545454,0.0,0.0,0.0,0.0,0.9117647058823529,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.7027027027027027,0.75,2.0,0.0,0.0,0.0,0.0,0.0,1.1948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,188.0,0.0,0.0,0.0,10.0,10.0,20.0,6.0,0.0,0.0,0.0,0.0,124.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bo Outlaw,2.0,0.0,0.0,1.8048780487804879,0.0,0.0,2.0,0.5454545454545454,0.0,0.5714285714285714,0.0,1.5,0.0,0.0,0.0,1.1616766467065869,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,74.0,0.0,0.0,2.0,12.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,194.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Sura,1.4074074074074074,1.5,0.0,1.8666666666666667,0.0,0.0,0.6666666666666666,0.18181818181818182,0.3076923076923077,0.4827586206896552,0.7076923076923077,0.7575757575757576,1.5,0.0,0.0,1.1111111111111112,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.0,0.0,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,152.0,12.0,0.0,28.0,0.0,0.0,2.0,14.0,4.0,14.0,46.0,75.0,6.0,0.0,0.0,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0
