playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Drive_18-23 Long Jumper,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Layup_24-27 Three,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_24-27 Three,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Drive_18-23 Long Jumper,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Layup_24-27 Three,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_24-27 Three,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three
Larry Johnson,1.6585365853658536,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1506849315068493,0.8524590163934426,0.7941176470588235,0.7555555555555555,0.7777777777777777,3.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,84.0,52.0,54.0,68.0,21.0,3.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Larry Stewart,1.5,0.0,0.0,0.0,0.0,1.9130434782608696,0.0,0.0,1.0,0.8888888888888888,0.0,0.6666666666666666,0.5581395348837209,0.42857142857142855,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,4.0,16.0,0.0,10.0,24.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latrell Sprewell,1.728813559322034,2.0,0.0,0.0,0.0,1.9047619047619047,0.0,0.0,0.6666666666666666,0.9014084507042254,0.7722772277227723,0.72,0.6734177215189874,1.099009900990099,0.42857142857142855,0.0,0.0,0.821917808219178,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,306.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,128.0,78.0,162.0,266.0,111.0,3.0,0.0,0.0,180.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Lawrence Moten,1.434782608695652,0.0,0.0,0.0,0.0,1.6923076923076923,0.0,0.0,0.0,0.7368421052631579,0.5,0.5901639344262295,0.5785123966942148,0.7826086956521738,0.0,0.0,0.0,0.8431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,14.0,12.0,36.0,70.0,36.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Lee Mayberry,1.2666666666666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8484848484848485,0.8235294117647058,0.47058823529411764,0.7866666666666666,1.0540540540540542,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0,14.0,8.0,118.0,78.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Lindsey Hunter,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5454545454545454,0.918918918918919,0.78125,0.779874213836478,0.7816711590296496,0.9395604395604396,0.0,0.0,0.0,0.584070796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,34.0,50.0,124.0,290.0,171.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Loren Meyer,1.25,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.4666666666666667,0.7142857142857143,0.5454545454545454,0.9523809523809523,0.0,0.0,0.0,0.0,1.044776119402985,0.0,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,14.0,20.0,30.0,20.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Lorenzen Wright,1.8666666666666667,0.0,0.0,0.0,0.0,1.9428571428571428,0.0,0.0,0.0,0.7384615384615385,0.72,0.7540983606557377,0.0,3.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0303030303030303,0.8,1.0,0.0,1.4222222222222223,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,48.0,36.0,46.0,0.0,3.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,4.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0
Lorenzo Williams,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Lou Roe,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Loy Vaught,1.8333333333333333,0.0,0.0,0.0,0.0,1.8918918918918919,0.0,0.0,0.0,0.8461538461538461,1.0196078431372548,0.9192546583850931,1.0309278350515463,0.0,0.0,0.0,0.0,0.7840909090909091,0.0,0.0,0.0,0.0,0.0,1.6,1.2340425531914894,0.75,2.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,44.0,104.0,444.0,100.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,8.0,58.0,6.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0
Luc Longley,1.6,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.43902439024390244,0.5862068965517241,0.9320388349514563,0.26666666666666666,0.0,0.0,0.0,0.0,0.8734177215189873,2.0,0.0,0.0,0.0,0.0,2.0,1.2432432432432432,1.0,2.0,0.0,1.3043478260869565,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,18.0,34.0,96.0,4.0,0.0,0.0,0.0,0.0,138.0,2.0,0.0,0.0,0.0,0.0,4.0,46.0,10.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0
Mahmoud Abdul-Rauf,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,1.0980392156862746,0.8986784140969163,0.8902195608782435,1.0677966101694916,1.0,0.0,0.0,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,56.0,204.0,446.0,63.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Rose,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7710843373493976,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
Malik Sealy,1.7538461538461538,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.6666666666666666,0.9387755102040817,0.7164179104477612,0.6877828054298643,0.75177304964539,1.0769230769230769,0.0,0.6000000000000001,0.0,0.4942528735632184,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,46.0,48.0,152.0,212.0,42.0,0.0,3.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
Marcus Camby,1.5925925925925926,0.0,0.0,0.0,0.0,1.7560975609756098,0.0,0.0,0.0,0.8292682926829268,0.46153846153846156,0.6797385620915033,0.7586206896551724,0.0,0.0,0.0,0.0,0.912621359223301,0.0,0.0,0.0,0.0,0.0,2.0,0.8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,68.0,42.0,104.0,22.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Mario Elie,1.6764705882352942,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.9615384615384616,0.41379310344827586,0.8571428571428571,0.8353413654618473,1.2666666666666666,0.0,0.0,0.0,1.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,50.0,12.0,18.0,208.0,57.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Mark Bradtke,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Mark Bryant,2.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.9830508474576272,1.0810810810810811,1.25,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,1.5,1.1111111111111112,1.2,1.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,58.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0
Mark Davis,1.836734693877551,0.0,0.0,0.0,0.0,1.894736842105263,0.0,0.0,0.0,0.7,0.6086956521739131,0.5454545454545454,0.6666666666666666,0.5249999999999999,0.75,0.0,0.0,0.7536231884057971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,14.0,14.0,24.0,40.0,21.0,3.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
Mark Hendrickson,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5,0.9473684210526315,0.4444444444444444,0.6000000000000001,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,18.0,4.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Mark Jackson,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7647058823529411,0.7391304347826086,0.6129032258064516,0.7401574803149606,1.2321428571428572,1.5,0.375,0.0,0.7840909090909091,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,112.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78.0,34.0,38.0,94.0,69.0,3.0,3.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Mark Price,1.5135135135135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.9655172413793104,0.8367346938775511,0.8787878787878788,1.0833333333333333,0.0,0.0,0.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,82.0,232.0,78.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Strickland,2.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Mark West,1.3333333333333333,0.0,0.0,0.0,0.0,1.878787878787879,0.0,0.0,0.0,0.625,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8615384615384616,0.0,0.0,0.0,0.0,0.0,2.0,1.0256410256410255,2.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Martin Lewis,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Muursepp,1.1111111111111112,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.3333333333333333,0.38461538461538464,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Marty Conlon,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,1.3333333333333333,1.103448275862069,1.0379746835443038,0.0,0.0,0.0,0.0,0.6310679611650486,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,96.0,82.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Matt Bullard,1.7333333333333334,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.8888888888888888,0.4,0.6666666666666666,0.68,1.4042553191489362,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,4.0,20.0,102.0,66.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Matt Geiger,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.8484848484848485,0.9142857142857143,1.0666666666666667,0.75,0.0,0.0,0.0,0.6447368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.391304347826087,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,24.0,28.0,32.0,16.0,3.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
Matt Maloney,1.492063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.9411764705882353,0.9361702127659575,0.8246153846153846,1.1797752808988764,0.0,0.0,0.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,44.0,268.0,105.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Melvin Booker,1.8666666666666667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5714285714285714,1.5,1.0909090909090908,0.7804878048780488,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,12.0,32.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Cage,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.8421052631578947,0.6666666666666666,0.0,0.0,0.0,0.0,0.7659574468085106,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,2.0,32.0,8.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Michael Curry,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.5714285714285714,0.5822784810126582,1.222222222222222,0.0,0.0,0.0,1.1612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,4.0,4.0,16.0,46.0,33.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Finley,1.4210526315789473,2.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.6666666666666666,0.6486486486486487,0.75,0.7391304347826086,0.7262569832402235,1.25,1.0,0.6000000000000001,0.0,0.7833333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,1.2307692307692308,1.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,108.0,2.0,0.0,0.0,0.0,150.0,0.0,0.0,2.0,48.0,60.0,136.0,260.0,75.0,3.0,3.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Michael Hawkins,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7368421052631579,1.153846153846154,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Michael Jordan,1.5692307692307692,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.9662921348314607,1.0419580419580419,1.0124223602484472,0.8823529411764706,0.9333333333333333,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,86.0,298.0,652.0,360.0,84.0,0.0,3.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
Michael Smith,1.5675675675675675,0.0,0.0,0.0,0.0,1.8928571428571428,0.0,0.0,2.0,0.46153846153846156,0.3333333333333333,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.5517241379310345,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,2.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
Mike Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Richmond,1.4893617021276595,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.5,0.7605633802816901,0.9230769230769231,0.8785046728971962,0.8652931854199684,1.0909090909090908,0.0,1.5,0.0,0.7755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,54.0,96.0,282.0,546.0,84.0,0.0,3.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Mitchell Butler,0.9230769230769231,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.75,0.2857142857142857,1.3333333333333333,0.7906976744186046,1.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,8.0,34.0,6.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monty Williams,1.7446808510638299,0.0,0.0,0.0,0.0,1.9285714285714286,0.0,0.0,0.0,0.7428571428571429,0.7368421052631579,0.8,0.9230769230769231,0.0,0.0,0.0,0.0,0.8266666666666667,0.0,0.0,2.0,0.0,0.0,0.8,1.4285714285714286,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,26.0,14.0,36.0,24.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,2.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0
