playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_13-17 Mid Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_28-34 Deep,PPS_Post_47-94 Backcourt,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,PPS_invalid_00-02 At Rim,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_13-17 Mid Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_28-34 Deep,Points_Post_47-94 Backcourt,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three,Points_invalid_00-02 At Rim
Kevin Garnett,1.6,0.0,0.0,0.0,1.8688524590163935,2.0,0.0,0.0,0.8645833333333334,0.925531914893617,0.8564231738035264,0.8272251308900523,0.75,0.0,0.0,0.0,0.851063829787234,0.6666666666666666,0.0,0.0,0.0,0.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.8484848484848485,2.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,228.0,2.0,0.0,0.0,166.0,174.0,340.0,158.0,9.0,0.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0
Kevin Johnson,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.4,0.9122807017543859,0.6349206349206349,0.5625,0.0,0.0,0.0,1.0857142857142856,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,104.0,40.0,9.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Ollie,1.3636363636363635,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kevin Willis,1.8461538461538463,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.5842696629213483,0.9090909090909091,0.772093023255814,0.967741935483871,1.0,0.0,0.0,0.0,1.1263157894736842,0.0,0.0,0.0,0.0,1.5,0.9803921568627451,0.782608695652174,0.5,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,52.0,90.0,166.0,30.0,3.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,6.0,200.0,36.0,2.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
Khalid Reeves,1.2129032258064516,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6666666666666666,0.6349206349206349,0.8118811881188119,1.0615384615384615,0.0,0.0,1.5,0.6461538461538462,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,188.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,40.0,82.0,138.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kobe Bryant,1.25,0.0,0.0,0.0,1.78125,0.0,0.0,0.0,0.6458333333333334,0.7816091954022989,0.5666666666666667,0.7272727272727273,1.0880829015544042,0.3333333333333333,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,62.0,68.0,68.0,64.0,210.0,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Kurt Thomas,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaPhonso Ellis,1.25,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.8125,0.5797101449275363,0.7381974248927039,0.7102803738317757,0.896551724137931,0.0,0.0,0.0,1.1009174311926606,1.0,0.0,0.0,0.0,2.0,1.1176470588235294,0.6666666666666666,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,52.0,40.0,172.0,152.0,156.0,0.0,0.0,0.0,120.0,2.0,0.0,0.0,0.0,2.0,38.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
Lamond Murray,1.6222222222222222,0.0,0.0,0.0,1.9387755102040816,0.0,0.0,1.0,0.4827586206896552,0.9629629629629629,0.6589595375722543,0.6808510638297872,1.2352941176470589,0.0,0.0,0.0,1.1382113821138211,2.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,190.0,0.0,0.0,4.0,42.0,52.0,114.0,128.0,126.0,0.0,0.0,0.0,140.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
Larry Johnson,1.7674418604651163,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.6885245901639344,0.5263157894736842,0.6,0.7407407407407407,0.7358490566037736,0.0,0.0,0.0,1.2901408450704226,1.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,84.0,40.0,84.0,20.0,39.0,0.0,0.0,0.0,458.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
Larry Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latrell Sprewell,1.125,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.3333333333333333,1.0,0.8333333333333334,0.8181818181818182,0.5853658536585367,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,8.0,26.0,60.0,36.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Funderburke,1.2222222222222223,0.0,0.0,0.0,1.8823529411764706,0.0,0.0,0.0,0.5,0.7222222222222222,0.8468468468468469,0.5806451612903226,0.0,0.0,0.0,0.0,0.9253731343283582,2.0,0.0,0.0,0.0,0.8,1.411764705882353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,14.0,26.0,94.0,18.0,0.0,0.0,0.0,0.0,62.0,4.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
Ledell Eackles,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.56,0.9,0.8148148148148148,0.7692307692307693,1.3333333333333333,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,22.0,30.0,36.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Lee Mayberry,1.4054054054054055,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5116279069767442,0.8571428571428571,0.6086956521739131,0.8205128205128205,1.0838709677419354,0.6000000000000001,0.0,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,6.0,14.0,32.0,168.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lindsey Hunter,1.5873015873015872,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,0.4,0.6046511627906976,0.5862068965517241,0.7558139534883721,0.7558139534883721,0.9807692307692308,0.375,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,26.0,34.0,130.0,130.0,204.0,3.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Litterial Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzen Wright,1.5789473684210527,0.0,0.0,0.0,1.8181818181818181,2.0,0.0,0.5,0.6730769230769231,0.5797101449275363,0.8354430379746836,0.6086956521739131,0.0,0.0,0.0,0.0,0.9739130434782609,2.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,80.0,2.0,0.0,2.0,70.0,40.0,66.0,14.0,0.0,0.0,0.0,0.0,112.0,4.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Luc Longley,1.7647058823529411,0.0,0.0,0.0,1.6842105263157894,0.0,0.0,0.0,0.4827586206896552,0.7631578947368421,0.796875,0.8205128205128205,0.0,0.0,0.0,0.0,1.0065359477124183,1.3333333333333333,0.0,0.0,0.0,0.75,0.7450980392156863,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,28.0,58.0,102.0,32.0,0.0,0.0,0.0,0.0,154.0,4.0,0.0,0.0,0.0,6.0,38.0,12.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
Lucious Harris,0.9090909090909091,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.9655172413793104,0.7586206896551724,1.0384615384615383,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,28.0,44.0,27.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Malik Rose,1.7142857142857142,0.0,0.0,0.0,1.75,0.0,0.0,2.0,0.36363636363636365,0.2222222222222222,0.3333333333333333,1.0,1.5,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,1.6,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,8.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Malik Sealy,1.5,2.0,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.42857142857142855,0.7619047619047619,0.8444444444444444,0.7169811320754716,0.75,0.0,0.0,0.0,0.8955223880597015,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,12.0,32.0,152.0,76.0,15.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Marcus Camby,1.0689655172413792,0.0,0.0,0.0,1.710144927536232,0.0,0.0,1.3333333333333333,0.6060606060606061,0.6881720430107527,0.56,0.8,0.0,0.0,0.0,0.0,0.8795180722891566,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7540983606557377,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,118.0,0.0,0.0,4.0,60.0,64.0,84.0,28.0,0.0,0.0,0.0,0.0,146.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
Mario Bennett,1.5555555555555556,0.0,0.0,0.0,1.9069767441860466,0.0,0.0,0.0,0.2222222222222222,0.0,0.4,0.0,1.5,0.0,0.0,0.0,1.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Mario Elie,1.5454545454545454,0.0,0.0,0.0,1.8571428571428572,0.0,0.0,2.0,0.5,1.0434782608695652,0.8888888888888888,0.7777777777777778,0.84375,0.0,0.0,0.0,1.2131147540983607,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,22.0,24.0,16.0,70.0,108.0,0.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Bryant,2.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.8135593220338984,0.7407407407407407,0.5,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.5,1.0810810810810811,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,48.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Mark Davis,1.7241379310344827,2.0,0.0,0.0,1.8461538461538463,0.0,0.0,2.0,0.2962962962962963,0.4444444444444444,0.2222222222222222,0.8148148148148148,0.0,0.0,0.0,0.0,1.0789473684210527,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,8.0,8.0,6.0,22.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Mark Hendrickson,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.875,0.5263157894736842,0.7916666666666666,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,14.0,20.0,38.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Mark Jackson,1.5384615384615385,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7007299270072993,0.6190476190476191,0.851063829787234,0.75,0.9344262295081968,2.0,0.0,1.0,0.9108910891089109,1.0,0.0,0.0,0.0,0.0,1.5757575757575757,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,26.0,40.0,36.0,114.0,6.0,0.0,3.0,92.0,4.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Mark Pope,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Mark Price,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9230769230769231,1.380952380952381,0.8852459016393442,0.7175572519083969,1.0072992700729926,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,58.0,108.0,94.0,138.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Strickland,2.0,0.0,0.0,0.0,1.9142857142857144,0.0,0.0,0.0,0.5185185185185185,0.5,0.5,0.5882352941176471,0.0,0.0,0.0,0.0,1.0461538461538462,0.0,0.0,0.0,0.0,2.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,14.0,10.0,18.0,10.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Mark West,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Milic,2.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.5,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Martin Muursepp,1.4838709677419355,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.35294117647058826,0.5714285714285714,0.46153846153846156,0.5714285714285714,1.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,8.0,12.0,16.0,39.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marty Conlon,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.875,0.9090909090909091,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Bullard,1.75,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.6666666666666666,0.9,0.7307692307692307,0.9565217391304348,1.2342857142857142,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,18.0,38.0,88.0,216.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Geiger,1.6,2.0,0.0,0.0,1.8837209302325582,0.0,0.0,0.0,0.6796116504854369,0.6530612244897959,0.9148936170212766,0.23529411764705882,0.375,0.0,0.0,0.0,1.0485436893203883,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.11864406779661,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,162.0,0.0,0.0,0.0,70.0,64.0,86.0,4.0,3.0,0.0,0.0,0.0,216.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0
Matt Maloney,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.6153846153846154,0.9142857142857143,0.6715328467153284,1.1375464684014869,1.0,0.0,0.0,1.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,32.0,92.0,306.0,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Taylor,1.3953488372093024,2.0,0.0,0.0,1.7735849056603774,0.0,0.0,0.25,0.7628865979381443,0.9512195121951219,0.7195121951219512,0.7333333333333333,0.0,0.0,0.0,0.0,1.0297029702970297,1.0,0.0,0.0,0.0,0.0,1.1578947368421053,0.9090909090909091,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,94.0,0.0,0.0,2.0,74.0,78.0,118.0,44.0,0.0,0.0,0.0,0.0,104.0,6.0,0.0,0.0,0.0,0.0,44.0,10.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Michael Cage,0.6666666666666666,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
