playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Drive_18-23 Long Jumper,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Pullup_00-02 At Rim,PPS_Pullup_03-08 Near Rim,PPS_Pullup_09-12 Short Range,PPS_Pullup_13-17 Mid Range,PPS_Pullup_18-23 Long Jumper,PPS_Pullup_24-27 Three,PPS_Pullup_28-34 Deep,PPS_Pullup_35-46 Near Half,PPS_Pullup_47-94 Backcourt,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_18-23 Long Jumper,PPS_invalid_00-02 At Rim,PPS_invalid_03-08 Near Rim,PPS_invalid_09-12 Short Range,PPS_invalid_13-17 Mid Range,PPS_invalid_18-23 Long Jumper,PPS_invalid_24-27 Three,PPS_invalid_28-34 Deep,PPS_invalid_35-46 Near Half,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Drive_18-23 Long Jumper,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Pullup_00-02 At Rim,Points_Pullup_03-08 Near Rim,Points_Pullup_09-12 Short Range,Points_Pullup_13-17 Mid Range,Points_Pullup_18-23 Long Jumper,Points_Pullup_24-27 Three,Points_Pullup_28-34 Deep,Points_Pullup_35-46 Near Half,Points_Pullup_47-94 Backcourt,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_18-23 Long Jumper,Points_invalid_00-02 At Rim,Points_invalid_03-08 Near Rim,Points_invalid_09-12 Short Range,Points_invalid_13-17 Mid Range,Points_invalid_18-23 Long Jumper,Points_invalid_24-27 Three,Points_invalid_28-34 Deep,Points_invalid_35-46 Near Half
Rajon Rondo,1.6647398843930636,0.8571428571428571,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.6285714285714286,0.6363636363636364,0.6075949367088608,0.7017543859649122,0.7959183673469388,0.0,0.0,0.0,1.0733590733590734,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,2.0,3.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,288.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,66.0,28.0,48.0,80.0,39.0,0.0,0.0,0.0,278.0,8.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0
Ramon Sessions,1.6222222222222222,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.7012987012987013,0.6,0.7777777777777778,0.8571428571428571,0.0,0.0,0.0,0.0,0.6290322580645161,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2727272727272727,1.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,146.0,4.0,0.0,0.0,0.0,16.0,0.0,2.0,54.0,36.0,42.0,66.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0
Randy Foye,1.5609756097560976,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.4444444444444444,0.7906976744186046,0.8969072164948454,1.006451612903226,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,1.4545454545454546,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,68.0,174.0,156.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0
Rashard Lewis,1.1219512195121952,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8888888888888888,0.7755102040816326,0.6909090909090909,0.9390243902439024,1.09375,0.0,0.0,0.0,1.0,0.0,2.0,1.2941176470588236,1.1428571428571428,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,2.0,1.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,56.0,38.0,38.0,154.0,315.0,0.0,0.0,0.0,66.0,0.0,2.0,22.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
Rasual Butler,1.76,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,1.0,0.375,0.9137931034482759,0.728,0.9797979797979799,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.8,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,14.0,12.0,106.0,182.0,291.0,6.0,0.0,0.0,58.0,0.0,0.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Ray Allen,1.6296296296296295,1.1428571428571428,0.0,0.0,0.0,2.0,0.0,0.0,0.6779661016949152,1.0,0.898876404494382,0.7966101694915254,1.1107266435986158,3.0,0.0,0.0,1.1496062992125984,1.0,0.0,1.6666666666666667,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.3333333333333333,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0,32.0,80.0,188.0,321.0,3.0,0.0,0.0,146.0,2.0,0.0,10.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,14.0,12.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
Raymond Felton,1.6615384615384616,1.6,0.0,0.0,0.0,2.0,0.0,0.0,0.8615384615384616,0.9230769230769231,0.6933333333333334,0.6575342465753424,1.2660550458715596,0.0,1.0,0.0,0.7515151515151515,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,56.0,36.0,52.0,144.0,138.0,0.0,3.0,0.0,124.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Evans,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Williams,1.6842105263157894,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.631578947368421,0.625,0.5882352941176471,0.9230769230769231,0.8636363636363638,0.0,0.0,0.0,1.1162790697674418,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1428571428571428,2.25,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,10.0,10.0,36.0,57.0,0.0,0.0,0.0,48.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,27.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Renaldo Balkman,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Hamilton,1.5714285714285714,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.4827586206896552,0.8571428571428571,0.8378378378378378,0.7872340425531915,0.7317073170731707,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,2.0,1.0909090909090908,1.2,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.2,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,66.0,186.0,148.0,60.0,0.0,0.0,0.0,56.0,0.0,0.0,2.0,12.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Richard Jefferson,1.5172413793103448,0.8571428571428571,0.0,0.0,0.0,1.803921568627451,0.0,0.0,0.5483870967741935,0.7741935483870968,0.6666666666666666,0.7912087912087912,0.8971962616822429,0.0,0.0,0.0,1.1791044776119404,0.5,0.0,1.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,0.0,0.0,0.0,1.3846153846153846,2.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6.0,0.0,0.0,0.0,92.0,0.0,0.0,34.0,24.0,62.0,144.0,96.0,0.0,0.0,0.0,158.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Lopez,2.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.8292682926829268,1.1428571428571428,0.5555555555555556,1.3333333333333333,0.0,0.0,0.0,0.0,1.1590909090909092,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,34.0,24.0,10.0,4.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Stuckey,1.6027397260273972,2.0,2.0,2.0,0.0,1.2,0.0,0.0,0.6226415094339622,0.6666666666666666,0.644808743169399,0.6432748538011696,0.7636363636363636,0.0,0.0,0.0,0.6050420168067226,0.0,2.0,0.8888888888888888,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.4545454545454546,1.1111111111111112,1.4814814814814814,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,234.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,66.0,50.0,118.0,110.0,42.0,0.0,0.0,0.0,144.0,0.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,40.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0
Rodrigue Beaubois,1.5,0.5714285714285714,0.0,0.0,0.0,2.0,0.0,0.0,0.8333333333333334,0.8,0.7142857142857143,0.7906976744186046,1.1625,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,2.0,2.4000000000000004,0.0,0.0,0.0,1.8666666666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,4.0,10.0,34.0,93.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,12.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Roger Mason Jr.,1.4285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.7111111111111111,0.7638190954773869,1.0290697674418605,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,32.0,152.0,177.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Ronnie Brewer,1.4705882352941178,0.0,0.0,0.0,0.0,1.8305084745762712,0.0,0.0,0.0,0.5,0.5238095238095238,0.6666666666666666,0.875,0.0,0.0,0.0,0.9661016949152542,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,2.0,22.0,78.0,21.0,0.0,0.0,0.0,114.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Price,1.3571428571428572,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.42857142857142855,0.5,0.8695652173913043,0.6296296296296297,0.7346938775510203,0.0,0.0,0.0,0.8837209302325582,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,2.0,20.0,34.0,36.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronny Turiaf,1.826086956521739,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.18181818181818182,0.4444444444444444,0.6153846153846154,0.26666666666666666,0.0,0.0,0.0,0.0,1.2903225806451613,0.0,2.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Roy Hibbert,1.7777777777777777,0.0,0.0,0.0,0.0,1.6842105263157894,2.0,0.0,0.34146341463414637,0.6666666666666666,0.7636363636363637,0.7837837837837838,1.5,0.0,0.0,0.0,1.0267379679144386,0.7272727272727273,1.8666666666666667,1.2,0.8888888888888888,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3191489361702127,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,64.0,6.0,0.0,28.0,22.0,42.0,58.0,3.0,0.0,0.0,0.0,192.0,8.0,28.0,174.0,64.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Royal Ivey,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.7368421052631579,1.35,0.0,0.0,0.0,1.2857142857142858,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,14.0,27.0,0.0,0.0,0.0,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudy Fernandez,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7368421052631579,0.625,0.47619047619047616,0.6037735849056604,1.1076923076923078,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,10.0,10.0,64.0,216.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudy Gay,1.3958333333333333,0.5714285714285714,2.0,0.0,0.0,1.7721518987341771,0.0,0.0,0.8376068376068376,0.7272727272727273,0.6976744186046512,0.7881773399014779,0.9423076923076923,1.5,0.0,0.0,0.7241379310344828,0.0,1.0,0.7777777777777778,1.5555555555555556,0.9629629629629629,2.0,0.0,0.0,0.0,0.0,1.4666666666666666,1.2941176470588236,1.1428571428571428,1.0,2.25,0.0,0.0,0.0,1.411764705882353,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,4.0,2.0,0.0,0.0,140.0,0.0,0.0,98.0,64.0,90.0,160.0,147.0,3.0,0.0,0.0,126.0,0.0,2.0,14.0,28.0,26.0,2.0,0.0,0.0,0.0,0.0,22.0,22.0,40.0,32.0,9.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
Russell Westbrook,1.3623188405797102,0.8888888888888888,0.0,0.0,0.0,1.411764705882353,0.0,0.0,0.6666666666666666,0.6741573033707865,0.7024390243902439,0.64,0.75,0.0,0.0,0.0,0.6938775510204082,0.0,0.0,0.75,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1.0,1.3846153846153846,0.0,0.0,0.0,0.0,1.2571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,282.0,8.0,0.0,0.0,0.0,24.0,0.0,0.0,70.0,60.0,144.0,96.0,57.0,0.0,0.0,0.0,136.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
Ryan Anderson,1.4782608695652173,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.4444444444444444,0.0,1.0,0.7301587301587301,1.0843373493975903,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,12.0,46.0,180.0,0.0,0.0,0.0,70.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Gomes,1.5384615384615385,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.6382978723404256,0.42857142857142855,0.9295774647887324,0.9222222222222223,1.08,3.0,0.0,0.0,0.9,0.0,0.0,1.3333333333333333,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.5555555555555556,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,12.0,132.0,166.0,162.0,3.0,0.0,0.0,72.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Hollins,2.0,0.0,0.0,0.0,0.0,1.894736842105263,0.0,0.0,0.3076923076923077,1.0,0.8059701492537313,0.8,0.0,0.0,0.0,0.0,0.9841269841269841,0.0,0.0,1.6,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,8.0,18.0,54.0,16.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,32.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Young,1.373134328358209,1.3333333333333333,0.0,0.0,0.0,1.4615384615384615,0.0,0.0,0.6976744186046512,0.42105263157894735,0.5405405405405406,0.6736842105263158,0.5833333333333334,0.0,0.0,0.0,1.0097087378640777,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,0.8,1.1428571428571428,0.0,0.0,0.0,0.0,1.2173913043478262,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,92.0,8.0,0.0,0.0,0.0,38.0,0.0,0.0,30.0,8.0,20.0,64.0,21.0,0.0,0.0,0.0,104.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
