playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Layup_24-27 Three,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,PPS_invalid_00-02 At Rim,PPS_invalid_03-08 Near Rim,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Layup_24-27 Three,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three,Points_invalid_00-02 At Rim,Points_invalid_03-08 Near Rim
Matt Harpring,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6153846153846154,0.6666666666666666,0.72,0.944,0.9090909090909092,0.0,0.0,0.0,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,32.0,22.0,90.0,118.0,30.0,0.0,0.0,0.0,144.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Maloney,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.8615384615384616,1.0,1.0165289256198347,1.5,0.0,0.0,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,56.0,102.0,123.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Metta World Peace,1.5769230769230769,2.0,0.0,0.0,1.5,0.0,0.0,1.0,0.5901639344262295,0.64,0.6956521739130435,0.7852760736196319,0.7881355932203391,0.6000000000000001,0.0,0.0,0.8390804597701149,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,82.0,2.0,0.0,0.0,42.0,0.0,0.0,2.0,36.0,32.0,96.0,128.0,93.0,3.0,0.0,0.0,146.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0
Michael Dickerson,1.3333333333333333,1.0,0.0,0.0,1.9090909090909092,2.0,0.0,1.0,0.4166666666666667,0.6415094339622641,0.7777777777777778,0.8398576512455516,1.0909090909090908,3.0,0.0,0.0,0.9929078014184397,1.0,0.0,0.0,2.0,0.0,0.0,1.5,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,48.0,2.0,0.0,0.0,42.0,2.0,0.0,2.0,40.0,34.0,140.0,236.0,192.0,3.0,0.0,0.0,140.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0
Michael Doleac,0.4,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.16666666666666666,0.7,0.783410138248848,0.8961748633879781,0.0,0.0,0.0,0.0,0.9361702127659575,1.0,0.0,0.0,0.0,0.0,2.0,0.7777777777777778,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,14.0,170.0,164.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Finley,1.6944444444444444,0.0,0.0,0.0,1.9076923076923078,0.0,0.0,0.0,0.6703296703296703,0.6289308176100629,0.8082191780821918,0.7906976744186046,1.111764705882353,1.2857142857142856,0.0,0.0,1.242603550295858,2.0,0.0,2.0,0.0,0.0,2.0,1.2142857142857142,1.0,1.25,1.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,122.0,100.0,236.0,272.0,189.0,9.0,0.0,0.0,210.0,6.0,0.0,2.0,0.0,0.0,2.0,34.0,14.0,10.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olowokandi,1.2,2.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.5671641791044776,0.5333333333333333,0.22727272727272727,0.25,0.0,0.0,0.0,0.0,0.8051948051948052,1.2,0.0,0.0,0.0,0.0,1.4285714285714286,1.2435897435897436,1.0833333333333333,0.5,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,88.0,0.0,0.0,0.0,114.0,40.0,10.0,2.0,0.0,0.0,0.0,0.0,62.0,6.0,0.0,0.0,0.0,0.0,10.0,194.0,52.0,4.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Redd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Smith,1.7142857142857142,0.0,0.0,0.0,1.7142857142857142,2.0,0.0,0.0,0.125,1.1111111111111112,0.4,0.0,0.0,0.0,0.0,0.0,1.1827956989247312,1.6,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,110.0,8.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Stewart,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Bibby,1.5555555555555556,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.76,0.8130081300813008,0.9951690821256038,1.1866666666666665,0.75,0.0,0.0,1.0126582278481013,1.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,38.0,200.0,412.0,267.0,9.0,0.0,0.0,80.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Miller,1.3488372093023255,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.5714285714285714,0.6428571428571429,0.7627118644067796,0.8995633187772926,1.2041522491349481,1.2000000000000002,0.0,0.0,1.121212121212121,2.0,0.0,0.0,0.0,0.0,2.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,20.0,18.0,90.0,206.0,348.0,6.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Smith,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7142857142857143,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikki Moore,2.0,0.0,0.0,0.0,1.8148148148148149,0.0,0.0,0.0,0.38461538461538464,0.8,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,1.6,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,1.2121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,10.0,8.0,28.0,4.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Milt Palacio,1.7073170731707317,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4444444444444444,1.5,0.6470588235294118,0.851063829787234,1.2000000000000002,0.6000000000000001,0.5,0.0,0.8311688311688312,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,22.0,40.0,18.0,3.0,3.0,0.0,64.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Monty Williams,1.3513513513513513,2.0,0.0,0.0,1.8,0.0,0.0,0.0,0.5625,0.36363636363636365,0.6666666666666666,0.42424242424242425,0.0,0.0,0.0,0.0,1.1363636363636365,2.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,50.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,4.0,18.0,14.0,0.0,0.0,0.0,0.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0
Moochie Norris,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5909090909090909,1.0,0.9811320754716981,0.8910891089108911,0.9622641509433962,1.0,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,20.0,52.0,90.0,51.0,3.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Mookie Blaylock,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.6511627906976745,0.7386363636363636,0.8448275862068966,1.0185185185185186,0.0,0.0,0.0,1.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,130.0,196.0,165.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morris Peterson,1.0416666666666667,0.6666666666666666,0.0,0.0,1.8666666666666667,0.0,0.0,1.0,0.6382978723404256,0.6896551724137931,0.6185567010309279,0.8072289156626506,1.1808510638297873,1.0,0.0,0.0,1.1111111111111112,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.2258064516129032,0.0,0.0,0.0,0.0,2.0,0.0,50.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,30.0,20.0,60.0,134.0,111.0,3.0,0.0,0.0,130.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0
Nazr Mohammed,1.6666666666666667,0.0,0.0,0.0,1.878787878787879,0.0,0.0,2.0,0.47761194029850745,0.625,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,1.1313131313131313,0.0,0.0,0.0,0.0,0.0,0.0,1.2173913043478262,1.0,0.0,0.0,0.0,0.0,0.0,1.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,2.0,32.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Anderson,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Van Exel,1.2727272727272727,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8323699421965318,0.8809523809523809,0.6277372262773723,0.757396449704142,1.1470588235294117,0.6923076923076923,0.0,0.0,0.9655172413793104,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,1.3333333333333333,1.0,2.0,0.0,3.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,144.0,74.0,86.0,128.0,351.0,9.0,0.0,0.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,8.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Olden Polynice,1.3333333333333333,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,1.0,0.7,0.6976744186046512,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.2881355932203389,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.961038961038961,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,42.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,152.0,4.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Olumide Oyedeji,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Othella Harrington,2.0,0.0,0.0,0.0,1.7894736842105263,0.0,0.0,1.0,0.7244094488188977,0.6808510638297872,0.4482758620689655,0.7272727272727273,0.0,0.0,0.0,0.0,1.1608391608391608,1.0,0.0,0.0,0.0,0.0,1.5,1.4666666666666666,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,34.0,0.0,0.0,2.0,92.0,32.0,26.0,8.0,0.0,0.0,0.0,0.0,166.0,6.0,0.0,0.0,0.0,0.0,6.0,88.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Otis Thorpe,2.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.5333333333333333,0.2857142857142857,0.6206896551724138,0.6666666666666666,0.0,0.0,0.0,0.0,1.2666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,2.0,18.0,16.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0
P.J. Brown,1.7777777777777777,0.0,0.0,0.0,1.5,0.0,0.0,1.3333333333333333,0.6666666666666666,0.8636363636363636,0.7628865979381443,0.7164179104477612,0.0,0.0,0.0,0.0,1.0677966101694916,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8181818181818182,2.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,36.0,0.0,0.0,4.0,28.0,38.0,148.0,48.0,0.0,0.0,0.0,0.0,126.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,2.0,0.0
Pat Garrity,1.5384615384615385,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.56,0.5714285714285714,0.7289719626168224,0.6823529411764706,1.3157894736842104,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,12.0,78.0,116.0,225.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Patrick Ewing,1.5,1.5,0.0,0.0,2.0,0.0,0.0,1.8,0.7272727272727273,0.5869565217391305,0.8676470588235294,0.5925925925925926,0.0,0.0,0.0,0.0,0.9558823529411765,0.75,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,24.0,0.0,0.0,18.0,128.0,54.0,118.0,16.0,0.0,0.0,0.0,0.0,130.0,6.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul McPherson,1.5294117647058822,0.0,0.0,0.0,1.6296296296296295,0.0,0.0,2.0,0.4666666666666667,0.8,0.6222222222222222,1.0,0.8571428571428571,0.0,0.0,0.0,1.1851851851851851,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,2.0,0.0,0.0,0.0,0.0,1.2307692307692308,1.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,44.0,0.0,0.0,2.0,14.0,16.0,28.0,12.0,6.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0
Paul Pierce,1.6237623762376239,1.5238095238095237,0.0,0.0,1.6521739130434783,0.0,0.0,0.0,0.5,0.6857142857142857,0.9025974025974026,0.8333333333333334,1.18,0.5454545454545454,0.0,0.0,0.9727626459143969,0.6206896551724138,0.0,0.0,0.0,0.0,1.0,1.411764705882353,1.0,0.5,2.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,164.0,32.0,0.0,0.0,38.0,0.0,0.0,0.0,48.0,48.0,278.0,210.0,354.0,6.0,0.0,0.0,250.0,18.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0
Peja Stojakovic,1.6626506024096386,1.25,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.62,0.6461538461538462,0.7950310559006211,0.8989547038327527,1.1821561338289963,1.0,0.0,0.0,1.2666666666666666,1.0909090909090908,0.0,0.0,0.0,0.0,2.0,1.2857142857142858,0.8,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,138.0,10.0,0.0,0.0,26.0,0.0,0.0,0.0,62.0,42.0,128.0,258.0,318.0,3.0,0.0,0.0,190.0,12.0,0.0,0.0,0.0,0.0,4.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Popeye Jones,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.4,0.8235294117647058,0.47058823529411764,0.0,0.0,0.0,0.0,1.0731707317073171,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,2.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,28.0,8.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Quentin Richardson,1.7435897435897436,2.0,0.0,0.0,1.9285714285714286,0.0,0.0,0.5,0.45454545454545453,0.6428571428571429,0.6486486486486487,0.6521739130434783,1.025,0.75,0.0,0.0,1.02,0.5,0.0,0.0,0.0,0.0,2.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,54.0,0.0,0.0,2.0,30.0,18.0,24.0,30.0,123.0,6.0,0.0,0.0,102.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Raef LaFrentz,1.5,2.0,0.0,0.0,1.8160919540229885,0.0,0.0,0.0,0.4507042253521127,0.6857142857142857,0.735632183908046,0.6851851851851852,1.0,0.0,0.0,0.0,1.1122448979591837,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.0,1.2,0.0,0.0,0.0,0.0,1.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,158.0,0.0,0.0,0.0,32.0,24.0,64.0,74.0,117.0,0.0,0.0,0.0,218.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,6.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafer Alston,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,0.9411764705882353,0.2222222222222222,0.9545454545454546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,4.0,21.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raja Bell,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
